"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.97256224429436,1.98285691981112,1.9999,1.99422473752461,1.96789821149027,1.87259222217663,1.9999,1.93106213461065,1.88508993541179,1.98796638478521
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
