"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.95435039554891,1.92856060373135,1.95396866963835,1.97576358661848,1.99327341483336,1.96516513034837,1.97957960304239,1.97564890523438,1.9999,1.96702533136442
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
