"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.87611977041062,1.81541117656308,1.78367748977002,1.85369246915708,1.7995638020056,1.94009047395157,1.95066563186313,1.94794576392182,1.92005301001999,1.83200084280677
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
