"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.83993679716385,1.85581572717057,1.86825982968099,1.85406943674331,1.85787044627391,1.90850589953606,1.88671460392683,1.87879722871104,1.85920230646497,1.86860019847065
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
