"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.94629272242418,1.99918638227727,1.99017170730499,1.996401376478,1.96011094408442,1.9999,1.9999,1.99540731272961,1.94980092933633,1.99346103348174
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
