"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.96635314150668,1.96693134240488,1.96217205068492,1.96721778442583,1.97867136485569,1.97446241748306,1.98096556650228,1.97684928782186,1.98486023010396,1.96850917322893
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
