"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.96049687660686,1.9662990517064,1.96640365430207,1.96532992638198,1.98612734647156,1.96235752231594,1.97096448112643,1.96584454665096,1.96513742921873,1.95887211666479
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
