"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.96799080847158,1.97945420865971,1.9774785472782,1.97651497616818,1.9768881837795,1.9631787327934,1.9466529444385,1.97358194029548,1.97088953153563,1.97247257401987
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
