"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.96516908877369,1.98127892315283,1.97538478290509,1.97703978573597,1.98206365430545,1.95789408955694,1.97114499212719,1.97311687445763,1.97133321982859,1.96300634921745
"2",0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
