,index,binned,distance,position
758,23,,0.41617063,4693.878
759,24,,0.36419752,4897.959
760,25,,0.5629628,5102.041
761,26,,0.46717164,5306.122
762,27,,0.5520833,5510.204
763,28,,0.7777778,5714.286
764,29,,0.59999996,5918.367
765,30,,1.0,6122.449
766,31,,0.41904762,6326.531
767,32,,0.44146824,6530.612
768,33,,0.7071429,6734.694
769,34,,0.5555556,6938.776
770,35,,0.6388889,7142.857
771,36,,1.0,7346.939
772,37,,0.22222216,7551.02
773,38,,0.19444434,7755.102
774,39,,0.11111112,7959.184
775,40,,,8163.265
776,41,,,8367.347
777,42,,,8571.429
778,43,,,8775.51
779,44,,,8979.592
780,45,,,9183.673
781,46,,,9387.755
782,47,,,9591.837
783,48,,,9795.918
784,0,,0.6244919,0.0
785,1,,0.6128506,204.082
786,2,,0.56491584,408.163
787,3,,0.5376595,612.245
788,4,,0.6037683,816.327
789,5,,0.432772,1020.408
790,6,,0.47024468,1224.49
791,7,,0.54171324,1428.571
792,8,,0.4921827,1632.653
793,9,,0.49913195,1836.735
794,10,,0.45019528,2040.816
795,11,,0.39609808,2244.898
796,12,,0.3582924,2448.98
797,13,,0.42979738,2653.061
798,14,,0.34306678,2857.143
799,15,,0.32322374,3061.224
800,16,,0.31833214,3265.306
801,17,,0.348528,3469.388
802,18,,0.35012493,3673.469
803,19,,0.2926393,3877.551
804,20,,0.3563952,4081.633
805,21,,0.1849308,4285.714
806,22,,0.21852954,4489.796
807,23,,0.2207191,4693.878
808,24,,0.24092971,4897.959
809,25,,0.23340064,5102.041
810,26,,0.26625592,5306.122
811,27,,0.2473297,5510.204
812,28,,0.25702074,5714.286
813,29,,0.1648148,5918.367
814,30,,0.1656746,6122.449
815,31,,0.25694445,6326.531
816,32,,0.22916666,6530.612
817,33,,0.20555554,6734.694
818,34,,0.15873016,6938.776
819,35,,0.2037037,7142.857
820,36,,0.18055555,7346.939
821,37,,0.11111112,7551.02
822,38,,0.14583334,7755.102
823,39,,0.11111112,7959.184
824,40,,,8163.265
825,41,,,8367.347
826,42,,0.18055555,8571.429
827,43,,0.2685185,8775.51
828,44,,0.1666667,8979.592
829,45,,,9183.673
830,46,,,9387.755
831,47,,,9591.837
832,48,,,9795.918
833,0,,0.5588204,0.0
834,1,,0.6421283,204.082
835,2,,0.57317644,408.163
836,3,,0.4731919,612.245
837,4,,0.57872736,816.327
838,5,,0.40889558,1020.408
839,6,,0.4890212,1224.49
