,index,binned,distance,position
90542,56,,0.36685017,56565656.566
90543,57,,0.3669486,57575757.576
90544,58,,0.35068908,58585858.586
90545,59,,0.35592234,59595959.596
90546,60,,0.34813052,60606060.606
90547,61,,0.35059518,61616161.616
90548,62,,0.34614033,62626262.626
90549,63,,0.36078322,63636363.636
90550,64,,0.36696535,64646464.646
90551,65,,0.3544998,65656565.657
90552,66,,0.3662877,66666666.667
90553,67,,0.3557964,67676767.677
90554,68,,0.3736164,68686868.687
90555,69,,0.37621072,69696969.697
90556,70,,0.37797806,70707070.707
90557,71,,0.39399892,71717171.717
90558,72,,0.38756537,72727272.727
90559,73,,0.3813421,73737373.737
90560,74,,0.40897113,74747474.747
90561,75,,0.3961412,75757575.758
90562,76,,0.40891734,76767676.768
90563,77,,0.39640826,77777777.778
90564,78,,0.4130885,78787878.788
90565,79,,0.41068417,79797979.798
90566,80,,0.4098287,80808080.808
90567,81,,0.4114768,81818181.818
90568,82,,0.38742298,82828282.828
90569,83,,0.36727127,83838383.838
90570,84,,0.38964286,84848484.848
90571,85,,0.3737328,85858585.859
90572,86,,0.40485996,86868686.869
90573,87,,0.39745253,87878787.879
90574,88,,0.383232,88888888.889
90575,89,,0.39404106,89898989.899
90576,90,,0.40566668,90909090.909
90577,91,,0.40515533,91919191.919
90578,92,,0.4345577,92929292.929
90579,93,,0.36933458,93939393.939
90580,94,,0.3846234,94949494.949
90581,95,,0.34588113,95959595.96
90582,96,,0.35376182,96969696.97
90583,97,,0.33310112,97979797.98
90584,98,,0.35026768,98989898.99
90585,0,,0.453945,0.0
90586,1,,0.38357472,1010101.01
90587,2,,0.36148068,2020202.02
90588,3,,0.354009,3030303.03
90589,4,,0.35053673,4040404.04
90590,5,,0.34633166,5050505.051
90591,6,,0.33539099,6060606.061
90592,7,,0.33011362,7070707.071
90593,8,,0.33181474,8080808.081
90594,9,,0.32848722,9090909.091
90595,10,,0.32549775,10101010.101
90596,11,,0.32033736,11111111.111
90597,12,,0.32003638,12121212.121
90598,13,,0.32564926,13131313.131
90599,14,,0.32382813,14141414.141
90600,15,,0.32868275,15151515.152
90601,16,,0.3218834,16161616.162
90602,17,,0.32489368,17171717.172
90603,18,,0.3250352,18181818.182
90604,19,,0.3175541,19191919.192
90605,20,,0.3169024,20202020.202
90606,21,,0.3162228,21212121.212
90607,22,,0.31588247,22222222.222
90608,23,,0.31434926,23232323.232
90609,24,,0.3066689,24242424.242
90610,25,,0.3022697,25252525.253
90611,26,,0.30395508,26262626.263
90612,27,,0.30365118,27272727.273
90613,28,,0.3060449,28282828.283
90614,29,,0.30273977,29292929.293
90615,30,,0.3022303,30303030.303
90616,31,,0.30656078,31313131.313
90617,32,,0.30674583,32323232.323
90618,33,,0.30959693,33333333.333
90619,34,,0.30346677,34343434.343
90620,35,,0.3060927,35353535.354
90621,36,,0.30806565,36363636.364
90622,37,,0.314076,37373737.374
90623,38,,0.30861902,38383838.384
90624,39,,0.3079153,39393939.394
90625,40,,0.308944,40404040.404
90626,41,,0.30537453,41414141.414
90627,42,,0.30903065,42424242.424
90628,43,,0.30596927,43434343.434
90629,44,,0.31262827,44444444.444
90630,45,,0.31611902,45454545.455
90631,46,,0.32624102,46464646.465
90632,47,,0.33274958,47474747.475
90633,48,,0.3242684,48484848.485
90634,49,,0.3156848,49494949.495
90635,50,,0.31521934,50505050.505
90636,51,,0.32265103,51515151.515
90637,52,,0.31633475,52525252.525
90638,53,,0.3240272,53535353.535
90639,54,,0.3146173,54545454.545
90640,55,,0.31000516,55555555.556
90641,56,,0.31229213,56565656.566
90642,57,,0.32892275,57575757.576
90643,58,,0.33727488,58585858.586
90644,59,,0.3230686,59595959.596
90645,60,,0.32013056,60606060.606
90646,61,,0.3354228,61616161.616
90647,62,,0.33403373,62626262.626
90648,63,,0.33158255,63636363.636
90649,64,,0.32577708,64646464.646
90650,65,,0.32082468,65656565.657
90651,66,,0.32211727,66666666.667
90652,67,,0.32042554,67676767.677
90653,68,,0.32602215,68686868.687
90654,69,,0.3314308,69696969.697
90655,70,,0.3254209,70707070.707
90656,71,,0.3208684,71717171.717
90657,72,,0.33345893,72727272.727
90658,73,,0.33427557,73737373.737
90659,74,,0.32280558,74747474.747
90660,75,,0.33971328,75757575.758
90661,76,,0.33322543,76767676.768
90662,77,,0.3261721,77777777.778
90663,78,,0.3238301,78787878.788
90664,79,,0.3259225,79797979.798
90665,80,,0.29458615,80808080.808
90666,81,,0.2961166,81818181.818
90667,82,,0.29588944,82828282.828
90668,83,,0.29573232,83838383.838
90669,84,,0.29262453,84848484.848
90670,85,,0.29933974,85858585.859
90671,86,,0.29850313,86868686.869
90672,87,,0.29177257,87878787.879
90673,88,,0.30957255,88888888.889
90674,89,,0.3213707,89898989.899
90675,90,,0.33467895,90909090.909
90676,91,,0.29107058,91919191.919
90677,92,,0.2846264,92929292.929
90678,93,,0.29309574,93939393.939
90679,94,,0.31274244,94949494.949
90680,95,,0.33195016,95959595.96
90681,96,,0.30640104,96969696.97
90682,97,,0.3123096,97979797.98
90683,98,,0.22786595,98989898.99
90684,0,,0.44764128,0.0
90685,1,,0.39640698,1010101.01
90686,2,,0.38472885,2020202.02
90687,3,,0.3714996,3030303.03
90688,4,,0.364625,4040404.04
90689,5,,0.36379513,5050505.051
90690,6,,0.36497098,6060606.061
