,index,binned,distance,position
3443,77,,0.09458513,3888888.889
3444,78,,0.09878564,3939393.939
3445,79,,0.09645755,3989898.99
3446,80,,0.0944622,4040404.04
3447,81,,0.09543317,4090909.091
3448,82,,0.09534287,4141414.141
3449,83,,0.09411684,4191919.192
3450,84,,0.097236715,4242424.242
3451,85,,0.0886466,4292929.293
3452,86,,0.091113746,4343434.343
3453,87,,0.09045458,4393939.394
3454,88,,0.08303138,4444444.444
3455,89,,0.084876515,4494949.495
3456,90,,0.08439116,4545454.545
3457,91,,0.0815727,4595959.596
3458,92,,0.08045447,4646464.646
3459,93,,0.082117975,4696969.697
3460,94,,0.07136751,4747474.747
3461,95,,0.07082935,4797979.798
3462,96,,0.072506525,4848484.848
3463,97,,0.0766112,4898989.899
3464,98,,0.06259975,4949494.949
3465,0,,0.33657107,0.0
3466,1,,0.31405425,50505.051
3467,2,,0.29594246,101010.101
3468,3,,0.28711772,151515.152
3469,4,,0.27473363,202020.202
3470,5,,0.25523826,252525.253
3471,6,,0.24664848,303030.303
3472,7,,0.22482052,353535.354
3473,8,,0.22034924,404040.404
3474,9,,0.2093611,454545.455
3475,10,,0.20315167,505050.505
3476,11,,0.19887862,555555.556
3477,12,,0.19661325,606060.606
3478,13,,0.17195542,656565.657
3479,14,,0.18275864,707070.707
3480,15,,0.17510411,757575.758
3481,16,,0.1712118,808080.808
3482,17,,0.16168486,858585.859
3483,18,,0.15740077,909090.909
3484,19,,0.13956673,959595.96
3485,20,,0.13530333,1010101.01
3486,21,,0.13228011,1060606.061
3487,22,,0.118402846,1111111.111
3488,23,,0.12225829,1161616.162
3489,24,,0.1169733,1212121.212
3490,25,,0.12846296,1262626.263
3491,26,,0.124380425,1313131.313
3492,27,,0.13247478,1363636.364
3493,28,,0.13208638,1414141.414
3494,29,,0.13436197,1464646.465
3495,30,,0.13126886,1515151.515
3496,31,,0.12749769,1565656.566
3497,32,,0.12759621,1616161.616
3498,33,,0.122145176,1666666.667
3499,34,,0.12609322,1717171.717
3500,35,,0.112547845,1767676.768
3501,36,,0.113314494,1818181.818
3502,37,,0.10703173,1868686.869
3503,38,,0.11561882,1919191.919
3504,39,,0.107910134,1969696.97
3505,40,,0.106839046,2020202.02
3506,41,,0.103766866,2070707.071
3507,42,,0.10561263,2121212.121
3508,43,,0.10396979,2171717.172
3509,44,,0.10351982,2222222.222
3510,45,,0.11277385,2272727.273
3511,46,,0.1067771,2323232.323
3512,47,,0.09732868,2373737.374
3513,48,,0.098311156,2424242.424
3514,49,,0.10322221,2474747.475
3515,50,,0.10361243,2525252.525
3516,51,,0.10682249,2575757.576
3517,52,,0.095212266,2626262.626
3518,53,,0.0998699,2676767.677
3519,54,,0.10402179,2727272.727
3520,55,,0.10503193,2777777.778
3521,56,,0.106195435,2828282.828
3522,57,,0.10387387,2878787.879
3523,58,,0.09435138,2929292.929
3524,59,,0.10235944,2979797.98
3525,60,,0.099790946,3030303.03
3526,61,,0.099584356,3080808.081
3527,62,,0.09551075,3131313.131
3528,63,,0.0997677,3181818.182
3529,64,,0.08851303,3232323.232
3530,65,,0.08369276,3282828.283
3531,66,,0.08437226,3333333.333
3532,67,,0.08896815,3383838.384
3533,68,,0.08375306,3434343.434
3534,69,,0.08293977,3484848.485
3535,70,,0.087741084,3535353.535
3536,71,,0.0833469,3585858.586
3537,72,,0.07546676,3636363.636
3538,73,,0.08050347,3686868.687
3539,74,,0.0751307,3737373.737
3540,75,,0.08275714,3787878.788
3541,76,,0.083289385,3838383.838
3542,77,,0.080452375,3888888.889
3543,78,,0.08582151,3939393.939
3544,79,,0.0873656,3989898.99
3545,80,,0.081962414,4040404.04
3546,81,,0.08785634,4090909.091
3547,82,,0.09067699,4141414.141
3548,83,,0.09920704,4191919.192
3549,84,,0.08494011,4242424.242
3550,85,,0.084353894,4292929.293
3551,86,,0.092232786,4343434.343
3552,87,,0.07813499,4393939.394
3553,88,,0.08507517,4444444.444
3554,89,,0.08240892,4494949.495
3555,90,,0.07494986,4545454.545
3556,91,,0.083686054,4595959.596
3557,92,,0.08827305,4646464.646
3558,93,,0.08053773,4696969.697
3559,94,,0.066351384,4747474.747
3560,95,,0.0743108,4797979.798
3561,96,,0.054027222,4848484.848
3562,97,,0.03765759,4898989.899
3563,98,,0.027310137,4949494.949
3564,0,,0.18615295,0.0
3565,1,,0.18371294,50505.051
3566,2,,0.17522207,101010.101
3567,3,,0.17674187,151515.152
3568,4,,0.18092313,202020.202
3569,5,,0.1683548,252525.253
3570,6,,0.16767055,303030.303
3571,7,,0.162616,353535.354
3572,8,,0.16019408,404040.404
3573,9,,0.16265127,454545.455
3574,10,,0.16710372,505050.505
3575,11,,0.16427575,555555.556
3576,12,,0.15869494,606060.606
3577,13,,0.15947369,656565.657
3578,14,,0.16126472,707070.707
3579,15,,0.15933572,757575.758
3580,16,,0.15254022,808080.808
3581,17,,0.15220012,858585.859
3582,18,,0.1672919,909090.909
3583,19,,0.16106787,959595.96
3584,20,,0.1506311,1010101.01
3585,21,,0.16312909,1060606.061
3586,22,,0.16221905,1111111.111
3587,23,,0.17220215,1161616.162
3588,24,,0.15835866,1212121.212
3589,25,,0.15350635,1262626.263
3590,26,,0.16767792,1313131.313
3591,27,,0.1658787,1363636.364
3592,28,,0.15166502,1414141.414
3593,29,,0.16377918,1464646.465
3594,30,,0.16076353,1515151.515
3595,31,,0.15478581,1565656.566
3596,32,,0.15542649,1616161.616
3597,33,,0.1483244,1666666.667
3598,34,,0.16155389,1717171.717
3599,35,,0.1566405,1767676.768
3600,36,,0.15358017,1818181.818
3601,37,,0.15182006,1868686.869
3602,38,,0.1512188,1919191.919
3603,39,,0.1446889,1969696.97
3604,40,,0.14770551,2020202.02
3605,41,,0.15327911,2070707.071
3606,42,,0.14800598,2121212.121
3607,43,,0.1590127,2171717.172
3608,44,,0.14988688,2222222.222
3609,45,,0.16305351,2272727.273
3610,46,,0.15755858,2323232.323
3611,47,,0.14481068,2373737.374
3612,48,,0.14971136,2424242.424
3613,49,,0.16100334,2474747.475
3614,50,,0.155941,2525252.525
3615,51,,0.14696553,2575757.576
3616,52,,0.15401076,2626262.626
3617,53,,0.15163322,2676767.677
3618,54,,0.15073554,2727272.727
3619,55,,0.13992058,2777777.778
3620,56,,0.13928555,2828282.828
3621,57,,0.14035453,2878787.879
3622,58,,0.13956195,2929292.929
3623,59,,0.14869617,2979797.98
3624,60,,0.15010852,3030303.03
3625,61,,0.14525025,3080808.081
3626,62,,0.16222341,3131313.131
3627,63,,0.16226651,3181818.182
3628,64,,0.1675489,3232323.232
3629,65,,0.15961756,3282828.283
3630,66,,0.16577007,3333333.333
3631,67,,0.15279518,3383838.384
3632,68,,0.1550919,3434343.434
3633,69,,0.1583917,3484848.485
3634,70,,0.16151252,3535353.535
3635,71,,0.170582,3585858.586
3636,72,,0.183678,3636363.636
3637,73,,0.1866912,3686868.687
3638,74,,0.16283455,3737373.737
3639,75,,0.15081412,3787878.788
3640,76,,0.16826287,3838383.838
3641,77,,0.1595568,3888888.889
3642,78,,0.13901073,3939393.939
3643,79,,0.13140543,3989898.99
3644,80,,0.1319435,4040404.04
3645,81,,0.14015248,4090909.091
3646,82,,0.1522988,4141414.141
3647,83,,0.1545164,4191919.192
3648,84,,0.1496338,4242424.242
3649,85,,0.15620697,4292929.293
3650,86,,0.13360587,4343434.343
3651,87,,0.1566993,4393939.394
3652,88,,0.12666008,4444444.444
3653,89,,0.15068196,4494949.495
3654,90,,0.15974592,4545454.545
3655,91,,0.17676598,4595959.596
3656,92,,0.124980696,4646464.646
3657,93,,0.16628379,4696969.697
3658,94,,0.12869704,4747474.747
3659,95,,0.116596736,4797979.798
3660,96,,0.12760314,4848484.848
3661,97,,0.14553939,4898989.899
3662,98,,0.24753086,4949494.949
3663,0,,0.37858212,0.0
3664,1,,0.33633494,50505.051
3665,2,,0.3160318,101010.101
3666,3,,0.29160318,151515.152
3667,4,,0.2753194,202020.202
3668,5,,0.25750026,252525.253
3669,6,,0.2563684,303030.303
3670,7,,0.24721357,353535.354
3671,8,,0.24537754,404040.404
3672,9,,0.23521198,454545.455
3673,10,,0.23217088,505050.505
3674,11,,0.22233781,555555.556
3675,12,,0.22338104,606060.606
3676,13,,0.21685398,656565.657
3677,14,,0.20810476,707070.707
3678,15,,0.20270996,757575.758
3679,16,,0.2001183,808080.808
3680,17,,0.19645272,858585.859
3681,18,,0.1871357,909090.909
