,index,binned,distance,position
206,8,,0.19281426,8080.808
207,9,,0.18535964,9090.909
208,10,,0.17627673,10101.01
209,11,,0.17923196,11111.111
210,12,,0.17445122,12121.212
211,13,,0.17006095,13131.313
212,14,,0.16133629,14141.414
213,15,,0.161385,15151.515
214,16,,0.14839406,16161.616
215,17,,0.14345968,17171.717
216,18,,0.14500146,18181.818
217,19,,0.14434072,19191.919
218,20,,0.15056807,20202.02
219,21,,0.15150636,21212.121
220,22,,0.15241931,22222.222
221,23,,0.15196683,23232.323
222,24,,0.15280375,24242.424
223,25,,0.15077603,25252.525
224,26,,0.15103178,26262.626
225,27,,0.14444046,27272.727
226,28,,0.13900517,28282.828
227,29,,0.1382526,29292.929
228,30,,0.13691726,30303.03
229,31,,0.14375243,31313.131
230,32,,0.14854375,32323.232
231,33,,0.15236638,33333.333
232,34,,0.16132928,34343.434
233,35,,0.15793265,35353.535
234,36,,0.15376788,36363.636
235,37,,0.14948858,37373.737
236,38,,0.15126005,38383.838
237,39,,0.14747202,39393.939
238,40,,0.14375523,40404.04
239,41,,0.13978577,41414.141
240,42,,0.13889578,42424.242
241,43,,0.13971548,43434.343
242,44,,0.134529,44444.444
243,45,,0.14026792,45454.545
244,46,,0.13268553,46464.646
245,47,,0.14073022,47474.747
246,48,,0.13938223,48484.848
247,49,,0.13517134,49494.949
248,50,,0.13121392,50505.051
249,51,,0.13806537,51515.152
250,52,,0.12649196,52525.253
251,53,,0.1367686,53535.354
252,54,,0.12937586,54545.455
253,55,,0.1273936,55555.556
254,56,,0.14265642,56565.657
255,57,,0.13815732,57575.758
256,58,,0.14159039,58585.859
257,59,,0.13366534,59595.96
258,60,,0.13150425,60606.061
259,61,,0.122938395,61616.162
260,62,,0.118064664,62626.263
261,63,,0.11981635,63636.364
262,64,,0.115742154,64646.465
263,65,,0.11864479,65656.566
264,66,,0.11874435,66666.667
265,67,,0.12040836,67676.768
266,68,,0.11870505,68686.869
267,69,,0.1178234,69696.97
268,70,,0.12082668,70707.071
269,71,,0.123735644,71717.172
270,72,,0.13305351,72727.273
271,73,,0.11956398,73737.374
272,74,,0.11401007,74747.475
273,75,,0.12830032,75757.576
274,76,,0.13310476,76767.677
275,77,,0.14400409,77777.778
276,78,,0.12689266,78787.879
277,79,,0.15159395,79797.98
278,80,,0.12678786,80808.081
279,81,,0.13392618,81818.182
280,82,,0.12791897,82828.283
281,83,,0.119695455,83838.384
282,84,,0.12326008,84848.485
283,85,,0.12511978,85858.586
284,86,,0.13148126,86868.687
285,87,,0.12461537,87878.788
286,88,,0.12639722,88888.889
287,89,,0.10197033,89898.99
288,90,,0.106918775,90909.091
289,91,,0.10367284,91919.192
290,92,,0.10311435,92929.293
291,93,,0.11428679,93939.394
292,94,,0.09075174,94949.495
293,95,,0.09354345,95959.596
294,96,,0.12580454,96969.697
295,97,,0.11840199,97979.798
296,98,,0.080794506,98989.899
297,0,,0.3559182,0.0
298,1,,0.31421033,1010.101
299,2,,0.2943012,2020.202
300,3,,0.2778459,3030.303
301,4,,0.2575821,4040.404
302,5,,0.24738635,5050.505
303,6,,0.22329196,6060.606
304,7,,0.20434605,7070.707
305,8,,0.19776477,8080.808
306,9,,0.19166568,9090.909
307,10,,0.17801248,10101.01
308,11,,0.17000343,11111.111
309,12,,0.17014363,12121.212
310,13,,0.16581047,13131.313
311,14,,0.161737,14141.414
312,15,,0.16415648,15151.515
313,16,,0.15971571,16161.616
314,17,,0.15845867,17171.717
315,18,,0.16396493,18181.818
316,19,,0.15911388,19191.919
317,20,,0.15092492,20202.02
318,21,,0.14921382,21212.121
319,22,,0.14393616,22222.222
320,23,,0.13666497,23232.323
321,24,,0.13314943,24242.424
322,25,,0.1419124,25252.525
323,26,,0.13461952,26262.626
324,27,,0.13157685,27272.727
325,28,,0.12865987,28282.828
326,29,,0.124958694,29292.929
327,30,,0.12342518,30303.03
328,31,,0.11797195,31313.131
329,32,,0.11857166,32323.232
330,33,,0.12358027,33333.333
331,34,,0.11597173,34343.434
332,35,,0.12014955,35353.535
333,36,,0.12009267,36363.636
334,37,,0.11138508,37373.737
335,38,,0.11186158,38383.838
336,39,,0.116028115,39393.939
337,40,,0.11244155,40404.04
338,41,,0.10753744,41414.141
339,42,,0.10600011,42424.242
340,43,,0.10733483,43434.343
341,44,,0.113059364,44444.444
342,45,,0.11331923,45454.545
343,46,,0.11047475,46464.646
344,47,,0.11004382,47474.747
345,48,,0.10860378,48484.848
346,49,,0.105902694,49494.949
347,50,,0.10567875,50505.051
348,51,,0.11249164,51515.152
349,52,,0.11086914,52525.253
350,53,,0.11410231,53535.354
351,54,,0.11436049,54545.455
352,55,,0.11720347,55555.556
353,56,,0.120846316,56565.657
354,57,,0.12566891,57575.758
355,58,,0.13098802,58585.859
356,59,,0.12612371,59595.96
357,60,,0.12311328,60606.061
358,61,,0.12632242,61616.162
359,62,,0.12213331,62626.263
360,63,,0.12990832,63636.364
361,64,,0.13276047,64646.465
362,65,,0.1370568,65656.566
363,66,,0.14035146,66666.667
364,67,,0.14076489,67676.768
365,68,,0.13899677,68686.869
366,69,,0.14109781,69696.97
367,70,,0.1474346,70707.071
368,71,,0.1505753,71717.172
369,72,,0.15232238,72727.273
370,73,,0.15620604,73737.374
371,74,,0.15945944,74747.475
372,75,,0.15355022,75757.576
373,76,,0.16689989,76767.677
374,77,,0.16017692,77777.778
375,78,,0.16526212,78787.879
376,79,,0.15294562,79797.98
377,80,,0.14948565,80808.081
378,81,,0.13892269,81818.182
379,82,,0.1338596,82828.283
380,83,,0.12789683,83838.384
381,84,,0.1380861,84848.485
382,85,,0.1406078,85858.586
383,86,,0.13639158,86868.687
384,87,,0.14281346,87878.788
385,88,,0.13138129,88888.889
386,89,,0.12210282,89898.99
387,90,,0.110763654,90909.091
388,91,,0.1293312,91919.192
389,92,,0.14551088,92929.293
390,93,,0.14699565,93939.394
391,94,,0.15450993,94949.495
392,95,,0.15229672,95959.596
393,96,,0.14105232,96969.697
394,97,,0.14167115,97979.798
395,98,,0.16849193,98989.899
396,0,,0.42832747,0.0
397,1,,0.3953431,1010.101
398,2,,0.3605608,2020.202
399,3,,0.3385894,3030.303
400,4,,0.31843945,4040.404
401,5,,0.3073017,5050.505
402,6,,0.29710174,6060.606
403,7,,0.28746822,7070.707
404,8,,0.29146868,8080.808
405,9,,0.29816896,9090.909
406,10,,0.29026127,10101.01
407,11,,0.29140753,11111.111
408,12,,0.2796682,12121.212
409,13,,0.26594794,13131.313
410,14,,0.2564882,14141.414
411,15,,0.24916326,15151.515
412,16,,0.24233957,16161.616
413,17,,0.23200804,17171.717
414,18,,0.21897437,18181.818
415,19,,0.21709155,19191.919
416,20,,0.20693924,20202.02
417,21,,0.20456696,21212.121
418,22,,0.21009026,22222.222
419,23,,0.21191514,23232.323
420,24,,0.20632896,24242.424
421,25,,0.20612457,25252.525
422,26,,0.20354778,26262.626
423,27,,0.19903052,27272.727
424,28,,0.19615608,28282.828
425,29,,0.19259551,29292.929
426,30,,0.18936758,30303.03
427,31,,0.1956763,31313.131
428,32,,0.19942632,32323.232
429,33,,0.20111814,33333.333
430,34,,0.20825896,34343.434
431,35,,0.20663974,35353.535
432,36,,0.2016455,36363.636
433,37,,0.20146707,37373.737
434,38,,0.20642556,38383.838
435,39,,0.21593226,39393.939
436,40,,0.21465608,40404.04
437,41,,0.2048869,41414.141
438,42,,0.20818348,42424.242
439,43,,0.20248152,43434.343
440,44,,0.19623443,44444.444
441,45,,0.19686438,45454.545
442,46,,0.19085068,46464.646
443,47,,0.18421307,47474.747
444,48,,0.18847375,48484.848
445,49,,0.18476944,49494.949
446,50,,0.18309937,50505.051
447,51,,0.17612258,51515.152
448,52,,0.1647105,52525.253
449,53,,0.16249503,53535.354
450,54,,0.15383907,54545.455
451,55,,0.15494114,55555.556
452,56,,0.15015008,56565.657
453,57,,0.1527403,57575.758
454,58,,0.15907983,58585.859
455,59,,0.16396903,59595.96
456,60,,0.16356188,60606.061
457,61,,0.16453063,61616.162
458,62,,0.17874968,62626.263
459,63,,0.19374628,63636.364
460,64,,0.18635555,64646.465
461,65,,0.18011235,65656.566
462,66,,0.17458422,66666.667
463,67,,0.15913577,67676.768
464,68,,0.16066998,68686.869
465,69,,0.1534342,69696.97
466,70,,0.15681252,70707.071
467,71,,0.1488036,71717.172
468,72,,0.15163831,72727.273
469,73,,0.16701828,73737.374
470,74,,0.16928776,74747.475
471,75,,0.16595884,75757.576
472,76,,0.15493874,76767.677
473,77,,0.166834,77777.778
474,78,,0.15488322,78787.879
475,79,,0.14410159,79797.98
476,80,,0.13683149,80808.081
477,81,,0.13497733,81818.182
478,82,,0.13977619,82828.283
479,83,,0.1491936,83838.384
480,84,,0.1697167,84848.485
481,85,,0.16386081,85858.586
482,86,,0.17612758,86868.687
483,87,,0.15559831,87878.788
484,88,,0.16021308,88888.889
485,89,,0.15837069,89898.99
486,90,,0.1563984,90909.091
487,91,,0.11814985,91919.192
488,92,,0.092495,92929.293
489,93,,0.11638663,93939.394
490,94,,0.15021591,94949.495
491,95,,0.12677294,95959.596
492,96,,0.10895845,96969.697
493,97,,0.09581853,97979.798
494,98,,0.035034552,98989.899
495,0,,0.4326365,0.0
496,1,,0.3824009,1010.101
497,2,,0.35430512,2020.202
498,3,,0.3296662,3030.303
499,4,,0.31604365,4040.404
500,5,,0.3026121,5050.505
501,6,,0.28713682,6060.606
502,7,,0.2790514,7070.707
503,8,,0.2633347,8080.808
504,9,,0.24505754,9090.909
505,10,,0.24244125,10101.01
506,11,,0.2266665,11111.111
507,12,,0.2244118,12121.212
508,13,,0.21878785,13131.313
509,14,,0.2199689,14141.414
510,15,,0.20781498,15151.515
511,16,,0.20290953,16161.616
512,17,,0.2021013,17171.717
513,18,,0.19585045,18181.818
514,19,,0.19156125,19191.919
515,20,,0.19090138,20202.02
516,21,,0.19252944,21212.121
517,22,,0.18536645,22222.222
518,23,,0.17935508,23232.323
519,24,,0.17372145,24242.424
520,25,,0.17594469,25252.525
521,26,,0.17894563,26262.626
522,27,,0.17828493,27272.727
523,28,,0.18328682,28282.828
524,29,,0.18013926,29292.929
525,30,,0.18069956,30303.03
526,31,,0.17712122,31313.131
527,32,,0.15335608,32323.232
528,33,,0.14228562,33333.333
529,34,,0.14175761,34343.434
530,35,,0.14947042,35353.535
531,36,,0.15499015,36363.636
532,37,,0.15883587,37373.737
533,38,,0.15986247,38383.838
534,39,,0.14741127,39393.939
535,40,,0.14277446,40404.04
536,41,,0.14279117,41414.141
537,42,,0.13676883,42424.242
538,43,,0.14321665,43434.343
539,44,,0.14020312,44444.444
540,45,,0.14775379,45454.545
541,46,,0.1407484,46464.646
542,47,,0.14327954,47474.747
543,48,,0.1424884,48484.848
544,49,,0.14227846,49494.949
545,50,,0.14160118,50505.051
546,51,,0.1392426,51515.152
547,52,,0.14032827,52525.253
548,53,,0.14366761,53535.354
549,54,,0.1474825,54545.455
550,55,,0.1438273,55555.556
551,56,,0.14481531,56565.657
552,57,,0.13888049,57575.758
553,58,,0.13222267,58585.859
554,59,,0.13982068,59595.96
555,60,,0.1322975,60606.061
556,61,,0.12212414,61616.162
557,62,,0.12662956,62626.263
558,63,,0.12952995,63636.364
559,64,,0.12488822,64646.465
560,65,,0.13553956,65656.566
561,66,,0.14200364,66666.667
562,67,,0.14692622,67676.768
563,68,,0.14140716,68686.869
564,69,,0.1534684,69696.97
565,70,,0.14575617,70707.071
566,71,,0.14930384,71717.172
567,72,,0.15153258,72727.273
568,73,,0.1391113,73737.374
569,74,,0.15257625,74747.475
570,75,,0.15283428,75757.576
571,76,,0.15170704,76767.677
572,77,,0.15654968,77777.778
573,78,,0.1468847,78787.879
574,79,,0.14800924,79797.98
575,80,,0.14062905,80808.081
576,81,,0.14172512,81818.182
577,82,,0.13059771,82828.283
578,83,,0.12926382,83838.384
579,84,,0.1320134,84848.485
580,85,,0.13134167,85858.586
581,86,,0.11998276,86868.687
582,87,,0.11978122,87878.788
583,88,,0.12059186,88888.889
584,89,,0.12102828,89898.99
585,90,,0.1274168,90909.091
586,91,,0.12214914,91919.192
587,92,,0.1242729,92929.293
588,93,,0.11190535,93939.394
589,94,,0.12321934,94949.495
590,95,,0.12746064,95959.596
591,96,,0.103934266,96969.697
592,97,,0.10899008,97979.798
593,98,,0.093710795,98989.899
594,0,,0.33187574,0.0
595,1,,0.31030816,1010.101
596,2,,0.28089845,2020.202
597,3,,0.2536662,3030.303
598,4,,0.23104921,4040.404
599,5,,0.21540509,5050.505
600,6,,0.18672994,6060.606
601,7,,0.16891663,7070.707
602,8,,0.16205703,8080.808
603,9,,0.15433104,9090.909
604,10,,0.14774698,10101.01
605,11,,0.14580876,11111.111
606,12,,0.1477854,12121.212
607,13,,0.14691819,13131.313
608,14,,0.1408145,14141.414
609,15,,0.13068043,15151.515
610,16,,0.12562473,16161.616
611,17,,0.12242941,17171.717
612,18,,0.12405316,18181.818
613,19,,0.121173024,19191.919
614,20,,0.12435435,20202.02
615,21,,0.12615648,21212.121
616,22,,0.1185728,22222.222
617,23,,0.12452487,23232.323
618,24,,0.13119148,24242.424
619,25,,0.12561283,25252.525
620,26,,0.13183843,26262.626
621,27,,0.13706952,27272.727
622,28,,0.12973318,28282.828
623,29,,0.13298468,29292.929
624,30,,0.13165408,30303.03
625,31,,0.12471323,31313.131
626,32,,0.13733317,32323.232
627,33,,0.13512616,33333.333
628,34,,0.1284054,34343.434
629,35,,0.12466485,35353.535
630,36,,0.123013966,36363.636
631,37,,0.11513105,37373.737
632,38,,0.11665686,38383.838
633,39,,0.11402322,39393.939
634,40,,0.11222641,40404.04
635,41,,0.111974955,41414.141
636,42,,0.11006745,42424.242
637,43,,0.1107315,43434.343
638,44,,0.11019102,44444.444
639,45,,0.11999815,45454.545
640,46,,0.12652609,46464.646
641,47,,0.124247156,47474.747
642,48,,0.123821005,48484.848
643,49,,0.12974636,49494.949
644,50,,0.12145295,50505.051
645,51,,0.11785582,51515.152
646,52,,0.10993706,52525.253
647,53,,0.12107762,53535.354
648,54,,0.12302059,54545.455
649,55,,0.116201974,55555.556
650,56,,0.11665774,56565.657
651,57,,0.1126878,57575.758
652,58,,0.12371302,58585.859
653,59,,0.124310516,59595.96
654,60,,0.13452157,60606.061
655,61,,0.12799917,61616.162
656,62,,0.13938418,62626.263
657,63,,0.13731262,63636.364
658,64,,0.14103496,64646.465
659,65,,0.13975385,65656.566
660,66,,0.13741587,66666.667
661,67,,0.12196834,67676.768
662,68,,0.12425427,68686.869
663,69,,0.11479203,69696.97
664,70,,0.11913862,70707.071
665,71,,0.1162381,71717.172
666,72,,0.1169013,72727.273
667,73,,0.11404244,73737.374
668,74,,0.12180478,74747.475
669,75,,0.11959065,75757.576
670,76,,0.11624933,76767.677
671,77,,0.10801614,77777.778
672,78,,0.1116931,78787.879
673,79,,0.108455904,79797.98
674,80,,0.110705584,80808.081
675,81,,0.10937773,81818.182
676,82,,0.12789375,82828.283
677,83,,0.1434912,83838.384
678,84,,0.15985501,84848.485
679,85,,0.18822744,85858.586
680,86,,0.19575658,86868.687
681,87,,0.22761716,87878.788
682,88,,0.22866188,88888.889
683,89,,0.2312119,89898.99
684,90,,0.19210218,90909.091
685,91,,0.19642171,91919.192
686,92,,0.1735853,92929.293
687,93,,0.15805338,93939.394
688,94,,0.1458364,94949.495
689,95,,0.14691521,95959.596
690,96,,0.1361431,96969.697
691,97,,0.12051342,97979.798
692,98,,0.09753332,98989.899
693,0,,0.30626488,0.0
694,1,,0.28305608,1010.101
695,2,,0.26847425,2020.202
696,3,,0.2456055,3030.303
697,4,,0.23323295,4040.404
698,5,,0.22545063,5050.505
699,6,,0.22270611,6060.606
700,7,,0.2181949,7070.707
701,8,,0.21466668,8080.808
702,9,,0.20650779,9090.909
703,10,,0.20771158,10101.01
704,11,,0.21092749,11111.111
705,12,,0.20667872,12121.212
706,13,,0.20606077,13131.313
707,14,,0.19489883,14141.414
708,15,,0.1955824,15151.515
709,16,,0.19336376,16161.616
710,17,,0.18572922,17171.717
711,18,,0.17797531,18181.818
712,19,,0.18005662,19191.919
713,20,,0.17163734,20202.02
714,21,,0.17287429,21212.121
715,22,,0.1738868,22222.222
716,23,,0.17762746,23232.323
717,24,,0.17570095,24242.424
718,25,,0.17797314,25252.525
719,26,,0.18063502,26262.626
720,27,,0.17487136,27272.727
721,28,,0.16751538,28282.828
722,29,,0.17005464,29292.929
723,30,,0.16596673,30303.03
724,31,,0.15778483,31313.131
725,32,,0.15437779,32323.232
726,33,,0.15567254,33333.333
727,34,,0.16385439,34343.434
728,35,,0.16647558,35353.535
729,36,,0.16255212,36363.636
730,37,,0.16050784,37373.737
731,38,,0.17058887,38383.838
732,39,,0.16374308,39393.939
733,40,,0.16063203,40404.04
734,41,,0.17221941,41414.141
735,42,,0.16489297,42424.242
736,43,,0.16483136,43434.343
737,44,,0.15353511,44444.444
738,45,,0.14935683,45454.545
739,46,,0.15995869,46464.646
740,47,,0.15957355,47474.747
741,48,,0.16015282,48484.848
742,49,,0.15979934,49494.949
743,50,,0.14833227,50505.051
744,51,,0.15458222,51515.152
745,52,,0.14095163,52525.253
746,53,,0.14294472,53535.354
747,54,,0.14980836,54545.455
748,55,,0.13837159,55555.556
749,56,,0.12587568,56565.657
750,57,,0.12974547,57575.758
751,58,,0.12679593,58585.859
752,59,,0.121075936,59595.96
753,60,,0.13131873,60606.061
754,61,,0.1344586,61616.162
755,62,,0.13478145,62626.263
756,63,,0.13282838,63636.364
757,64,,0.1397822,64646.465
758,65,,0.13687234,65656.566
759,66,,0.136114,66666.667
760,67,,0.1320384,67676.768
761,68,,0.14006051,68686.869
762,69,,0.13237965,69696.97
763,70,,0.13150619,70707.071
764,71,,0.12379693,71717.172
765,72,,0.12962466,72727.273
766,73,,0.13525693,73737.374
767,74,,0.13905026,74747.475
768,75,,0.13703135,75757.576
769,76,,0.13486132,76767.677
770,77,,0.13410383,77777.778
771,78,,0.14074035,78787.879
772,79,,0.12950657,79797.98
773,80,,0.12840098,80808.081
774,81,,0.12488658,81818.182
775,82,,0.12653325,82828.283
776,83,,0.12914264,83838.384
777,84,,0.12889016,84848.485
778,85,,0.12693603,85858.586
779,86,,0.1419242,86868.687
780,87,,0.120877035,87878.788
781,88,,0.111937836,88888.889
782,89,,0.13696086,89898.99
783,90,,0.1329461,90909.091
784,91,,0.112466596,91919.192
785,92,,0.11052929,92929.293
786,93,,0.109864265,93939.394
787,94,,0.142949,94949.495
788,95,,0.14256077,95959.596
789,96,,0.14041677,96969.697
790,97,,0.1138091,97979.798
791,98,,0.07235622,98989.899
792,0,,0.4804633,0.0
793,1,,0.45274258,1010.101
794,2,,0.4351913,2020.202
795,3,,0.41060925,3030.303
796,4,,0.39700547,4040.404
797,5,,0.36652792,5050.505
798,6,,0.34685093,6060.606
799,7,,0.34688854,7070.707
800,8,,0.33862928,8080.808
801,9,,0.32841837,9090.909
802,10,,0.29539177,10101.01
803,11,,0.2754493,11111.111
804,12,,0.2668521,12121.212
805,13,,0.25149176,13131.313
806,14,,0.23918538,14141.414
807,15,,0.2330904,15151.515
808,16,,0.2379058,16161.616
809,17,,0.24227619,17171.717
810,18,,0.2329468,18181.818
811,19,,0.22998504,19191.919
812,20,,0.22348009,20202.02
813,21,,0.2334669,21212.121
814,22,,0.23371233,22222.222
815,23,,0.24622963,23232.323
816,24,,0.24180862,24242.424
817,25,,0.23898654,25252.525
818,26,,0.23823912,26262.626
819,27,,0.22548555,27272.727
820,28,,0.215844,28282.828
821,29,,0.21714725,29292.929
822,30,,0.2133564,30303.03
823,31,,0.2117447,31313.131
824,32,,0.21541789,32323.232
825,33,,0.21291764,33333.333
826,34,,0.20176892,34343.434
827,35,,0.19952618,35353.535
828,36,,0.19418088,36363.636
829,37,,0.19190332,37373.737
830,38,,0.18125093,38383.838
831,39,,0.19134004,39393.939
832,40,,0.19055696,40404.04
833,41,,0.18933256,41414.141
834,42,,0.18621185,42424.242
835,43,,0.18809827,43434.343
836,44,,0.17764603,44444.444
837,45,,0.17354366,45454.545
838,46,,0.17577536,46464.646
839,47,,0.18593216,47474.747
840,48,,0.19974425,48484.848
841,49,,0.2131715,49494.949
842,50,,0.21838617,50505.051
843,51,,0.22342472,51515.152
844,52,,0.24829473,52525.253
845,53,,0.27652037,53535.354
846,54,,0.29765406,54545.455
847,55,,0.3113003,55555.556
848,56,,0.3244495,56565.657
849,57,,0.34391353,57575.758
850,58,,0.3454996,58585.859
851,59,,0.31095687,59595.96
852,60,,0.30627504,60606.061
853,61,,0.3142813,61616.162
854,62,,0.29942262,62626.263
855,63,,0.29496896,63636.364
856,64,,0.2882457,64646.465
857,65,,0.322866,65656.566
858,66,,0.33494028,66666.667
859,67,,0.31785557,67676.768
860,68,,0.27990523,68686.869
861,69,,0.2613545,69696.97
862,70,,0.28617615,70707.071
863,71,,0.23961063,71717.172
864,72,,0.2348962,72727.273
865,73,,0.24528933,73737.374
866,74,,0.26380405,74747.475
867,75,,0.27396,75757.576
868,76,,0.26045227,76767.677
869,77,,0.2578214,77777.778
870,78,,0.25191402,78787.879
871,79,,0.26587,79797.98
872,80,,0.26711306,80808.081
873,81,,0.25243515,81818.182
874,82,,0.25994462,82828.283
