,index,binned,distance,position
167,68,,0.29674694,686868.687
168,69,,0.3004021,696969.697
169,70,,0.2906413,707070.707
170,71,,0.27304807,717171.717
171,72,,0.30019328,727272.727
172,73,,0.28130066,737373.737
173,74,,0.24938224,747474.747
174,75,,0.26323992,757575.758
175,76,,0.3063448,767676.768
176,77,,0.28576392,777777.778
177,78,,0.2799665,787878.788
178,79,,0.24882732,797979.798
179,80,,0.22669494,808080.808
180,81,,0.24909024,818181.818
181,82,,0.25370753,828282.828
182,83,,0.292746,838383.838
183,84,,0.3130906,848484.848
184,85,,0.28603694,858585.859
185,86,,0.23479384,868686.869
186,87,,0.28732744,878787.879
187,88,,0.3031532,888888.889
188,89,,0.3268532,898989.899
189,90,,0.32884237,909090.909
190,91,,0.25661376,919191.919
191,92,,0.28534916,929292.929
192,93,,0.20980185,939393.939
193,94,,0.25976318,949494.949
194,95,,0.30256557,959595.96
195,96,,0.14166668,969696.97
196,97,,0.18650793,979797.98
197,98,,0.3472222,989898.99
198,0,,0.80830127,0.0
199,1,,0.6748708,10101.01
200,2,,0.53680086,20202.02
201,3,,0.45726013,30303.03
202,4,,0.41992372,40404.04
203,5,,0.42284906,50505.051
204,6,,0.4537253,60606.061
205,7,,0.44769475,70707.071
206,8,,0.46171802,80808.081
207,9,,0.49377084,90909.091
208,10,,0.478884,101010.101
209,11,,0.43840355,111111.111
210,12,,0.41093257,121212.121
211,13,,0.40664116,131313.131
212,14,,0.42260152,141414.141
213,15,,0.46810114,151515.152
214,16,,0.47208053,161616.162
215,17,,0.48702517,171717.172
216,18,,0.46667176,181818.182
217,19,,0.45085534,191919.192
218,20,,0.4160299,202020.202
219,21,,0.4473987,212121.212
220,22,,0.468448,222222.222
221,23,,0.442561,232323.232
222,24,,0.46487504,242424.242
223,25,,0.44807228,252525.253
224,26,,0.41455826,262626.263
225,27,,0.4023934,272727.273
226,28,,0.4198378,282828.283
227,29,,0.35332885,292929.293
228,30,,0.3639603,303030.303
229,31,,0.38494816,313131.313
230,32,,0.35608405,323232.323
231,33,,0.30337834,333333.333
232,34,,0.38579866,343434.343
233,35,,0.38143137,353535.354
234,36,,0.34559152,363636.364
235,37,,0.38599595,373737.374
236,38,,0.34730566,383838.384
237,39,,0.37792623,393939.394
238,40,,0.3902514,404040.404
239,41,,0.37541282,414141.414
240,42,,0.36075157,424242.424
241,43,,0.32663456,434343.434
242,44,,0.40634456,444444.444
243,45,,0.35773686,454545.455
244,46,,0.3117132,464646.465
245,47,,0.35597554,474747.475
246,48,,0.3955483,484848.485
247,49,,0.35743278,494949.495
248,50,,0.37090757,505050.505
249,51,,0.34322065,515151.515
250,52,,0.33150306,525252.525
251,53,,0.3629928,535353.535
252,54,,0.28945,545454.545
253,55,,0.31762314,555555.556
254,56,,0.33973038,565656.566
255,57,,0.38278157,575757.576
256,58,,0.4030174,585858.586
257,59,,0.36057848,595959.596
258,60,,0.28844818,606060.606
259,61,,0.35749125,616161.616
260,62,,0.47864017,626262.626
261,63,,0.49549615,636363.636
262,64,,0.41408303,646464.646
263,65,,0.34147173,656565.657
264,66,,0.40962097,666666.667
265,67,,0.39283976,676767.677
266,68,,0.37797436,686868.687
267,69,,0.39520538,696969.697
268,70,,0.34232232,707070.707
269,71,,0.31169572,717171.717
270,72,,0.2829864,727272.727
271,73,,0.30393192,737373.737
272,74,,0.35571715,747474.747
273,75,,0.35171807,757575.758
274,76,,0.30678624,767676.768
275,77,,0.3178344,777777.778
276,78,,0.32340837,787878.788
277,79,,0.28566658,797979.798
278,80,,0.2862956,808080.808
279,81,,0.30130383,818181.818
280,82,,0.31641722,828282.828
281,83,,0.325958,838383.838
282,84,,0.36576918,848484.848
283,85,,0.35921,858585.859
284,86,,0.33966857,868686.869
285,87,,0.2698851,878787.879
286,88,,0.2676417,888888.889
287,89,,0.20419368,898989.899
288,90,,0.20991689,909090.909
289,91,,0.23153724,919191.919
290,92,,0.33070284,929292.929
291,93,,0.53579694,939393.939
292,94,,0.46154252,949494.949
293,95,,0.36040786,959595.96
294,96,,0.3015739,969696.97
295,97,,0.30801648,979797.98
296,98,,0.12698413,989898.99
297,0,,0.46807933,0.0
298,1,,0.40659642,10101.01
299,2,,0.36787415,20202.02
300,3,,0.3412394,30303.03
301,4,,0.3378827,40404.04
302,5,,0.33221743,50505.051
303,6,,0.32481268,60606.061
304,7,,0.2950477,70707.071
305,8,,0.3064542,80808.081
306,9,,0.29961798,90909.091
307,10,,0.2819246,101010.101
308,11,,0.28845695,111111.111
309,12,,0.28499398,121212.121
310,13,,0.29180863,131313.131
311,14,,0.28715673,141414.141
312,15,,0.29263303,151515.152
313,16,,0.28315452,161616.162
314,17,,0.2807484,171717.172
315,18,,0.2860024,181818.182
316,19,,0.28285816,191919.192
317,20,,0.2828302,202020.202
318,21,,0.2797065,212121.212
319,22,,0.2836521,222222.222
320,23,,0.2855744,232323.232
321,24,,0.26865813,242424.242
322,25,,0.2688577,252525.253
323,26,,0.26703838,262626.263
324,27,,0.25564942,272727.273
325,28,,0.25450608,282828.283
326,29,,0.2576869,292929.293
327,30,,0.28244293,303030.303
328,31,,0.277619,313131.313
329,32,,0.2655293,323232.323
330,33,,0.2833231,333333.333
331,34,,0.28581864,343434.343
332,35,,0.27968186,353535.354
333,36,,0.28946012,363636.364
334,37,,0.27986756,373737.374
335,38,,0.26200837,383838.384
336,39,,0.28950274,393939.394
337,40,,0.27297306,404040.404
338,41,,0.27353948,414141.414
339,42,,0.27068746,424242.424
340,43,,0.27077925,434343.434
341,44,,0.27524945,444444.444
342,45,,0.28509146,454545.455
343,46,,0.27816817,464646.465
344,47,,0.29670453,474747.475
345,48,,0.28622022,484848.485
346,49,,0.29782134,494949.495
347,50,,0.31818703,505050.505
348,51,,0.2960705,515151.515
349,52,,0.30295205,525252.525
350,53,,0.29763612,535353.535
351,54,,0.27879533,545454.545
352,55,,0.29839855,555555.556
353,56,,0.29383478,565656.566
354,57,,0.30515975,575757.576
355,58,,0.29214913,585858.586
356,59,,0.3130312,595959.596
357,60,,0.29490948,606060.606
358,61,,0.30748707,616161.616
359,62,,0.33154753,626262.626
360,63,,0.3169938,636363.636
361,64,,0.320959,646464.646
362,65,,0.31492147,656565.657
363,66,,0.32084423,666666.667
364,67,,0.30017182,676767.677
365,68,,0.35928607,686868.687
366,69,,0.32620287,696969.697
367,70,,0.32592523,707070.707
368,71,,0.3405016,717171.717
369,72,,0.32635164,727272.727
370,73,,0.3514594,737373.737
371,74,,0.33003348,747474.747
372,75,,0.3453249,757575.758
373,76,,0.33663437,767676.768
374,77,,0.31802604,777777.778
375,78,,0.30896452,787878.788
376,79,,0.35564902,797979.798
377,80,,0.34533873,808080.808
378,81,,0.35697126,818181.818
379,82,,0.3400539,828282.828
380,83,,0.46959415,838383.838
381,84,,0.40611625,848484.848
382,85,,0.3860188,858585.859
383,86,,0.3854216,868686.869
384,87,,0.39560026,878787.879
385,88,,0.429627,888888.889
386,89,,0.33322465,898989.899
387,90,,0.42895776,909090.909
388,91,,0.44521424,919191.919
389,92,,0.38909027,929292.929
390,93,,0.42755178,939393.939
391,94,,0.41436926,949494.949
392,95,,0.44113755,959595.96
393,96,,0.4974198,969696.97
394,97,,0.5434327,979797.98
395,98,,0.38271594,989898.99
396,0,,0.49987644,0.0
397,1,,0.42806098,10101.01
398,2,,0.3858707,20202.02
399,3,,0.3692879,30303.03
400,4,,0.35907948,40404.04
401,5,,0.35915363,50505.051
402,6,,0.35216418,60606.061
403,7,,0.32805082,70707.071
404,8,,0.32120594,80808.081
405,9,,0.32857886,90909.091
406,10,,0.31352904,101010.101
407,11,,0.3252925,111111.111
408,12,,0.32824782,121212.121
409,13,,0.3316719,131313.131
410,14,,0.3129856,141414.141
411,15,,0.31986928,151515.152
412,16,,0.31757644,161616.162
413,17,,0.33501887,171717.172
414,18,,0.3329897,181818.182
415,19,,0.3347148,191919.192
416,20,,0.332613,202020.202
417,21,,0.31666663,212121.212
418,22,,0.33372986,222222.222
419,23,,0.34528887,232323.232
420,24,,0.33263576,242424.242
421,25,,0.33755222,252525.253
422,26,,0.336488,262626.263
423,27,,0.3347886,272727.273
424,28,,0.348948,282828.283
425,29,,0.34707355,292929.293
426,30,,0.34769052,303030.303
427,31,,0.34166557,313131.313
428,32,,0.35209876,323232.323
429,33,,0.3455478,333333.333
430,34,,0.3404427,343434.343
431,35,,0.31434283,353535.354
432,36,,0.32551754,363636.364
433,37,,0.33745533,373737.374
434,38,,0.34098354,383838.384
435,39,,0.3298213,393939.394
436,40,,0.32509387,404040.404
437,41,,0.33295715,414141.414
438,42,,0.31012762,424242.424
439,43,,0.33578625,434343.434
440,44,,0.33579513,444444.444
441,45,,0.34541014,454545.455
442,46,,0.33144456,464646.465
443,47,,0.33515862,474747.475
444,48,,0.3466634,484848.485
445,49,,0.3210986,494949.495
446,50,,0.3238659,505050.505
447,51,,0.3448361,515151.515
448,52,,0.33492577,525252.525
449,53,,0.32533792,535353.535
450,54,,0.33504435,545454.545
451,55,,0.3281348,555555.556
452,56,,0.3549925,565656.566
453,57,,0.34477878,575757.576
454,58,,0.3271485,585858.586
455,59,,0.35311925,595959.596
456,60,,0.3694838,606060.606
457,61,,0.38362768,616161.616
458,62,,0.3427828,626262.626
459,63,,0.34266925,636363.636
460,64,,0.32676056,646464.646
461,65,,0.31783158,656565.657
462,66,,0.339691,666666.667
463,67,,0.33645877,676767.677
464,68,,0.32038334,686868.687
465,69,,0.33956116,696969.697
466,70,,0.32230678,707070.707
467,71,,0.32497805,717171.717
468,72,,0.33511537,727272.727
469,73,,0.32895756,737373.737
470,74,,0.34570262,747474.747
471,75,,0.32053277,757575.758
472,76,,0.3441063,767676.768
473,77,,0.31855342,777777.778
474,78,,0.32275778,787878.788
475,79,,0.3284416,797979.798
476,80,,0.3170368,808080.808
477,81,,0.32411176,818181.818
478,82,,0.32034767,828282.828
479,83,,0.38417226,838383.838
480,84,,0.37185562,848484.848
481,85,,0.41989642,858585.859
482,86,,0.43395442,868686.869
483,87,,0.44952843,878787.879
484,88,,0.47109598,888888.889
485,89,,0.50809705,898989.899
486,90,,0.46980685,909090.909
487,91,,0.39612603,919191.919
488,92,,0.55520314,929292.929
489,93,,0.5282168,939393.939
490,94,,0.53741705,949494.949
491,95,,0.61278445,959595.96
492,96,,0.44342315,969696.97
493,97,,0.3850129,979797.98
494,98,,0.44444442,989898.99
495,0,,0.71257526,0.0
496,1,,0.6711754,10101.01
497,2,,0.6174881,20202.02
498,3,,0.5775384,30303.03
499,4,,0.55385935,40404.04
500,5,,0.5223378,50505.051
501,6,,0.51145136,60606.061
502,7,,0.5073152,70707.071
503,8,,0.516879,80808.081
504,9,,0.47872937,90909.091
505,10,,0.47111198,101010.101
506,11,,0.46557376,111111.111
507,12,,0.4569904,121212.121
508,13,,0.4784712,131313.131
509,14,,0.4174108,141414.141
510,15,,0.44619748,151515.152
511,16,,0.3609589,161616.162
512,17,,0.41306382,171717.172
513,18,,0.363598,181818.182
514,19,,0.37046036,191919.192
515,20,,0.36677906,202020.202
516,21,,0.3439088,212121.212
517,22,,0.3527936,222222.222
518,23,,0.33551812,232323.232
519,24,,0.33312452,242424.242
520,25,,0.35865104,252525.253
521,26,,0.35495615,262626.263
522,27,,0.36791506,272727.273
523,28,,0.3454818,282828.283
524,29,,0.34170493,292929.293
525,30,,0.33094594,303030.303
526,31,,0.33843774,313131.313
527,32,,0.30925322,323232.323
528,33,,0.3192563,333333.333
529,34,,0.28583166,343434.343
530,35,,0.31377757,353535.354
531,36,,0.28547448,363636.364
532,37,,0.3345421,373737.374
533,38,,0.31022853,383838.384
534,39,,0.3603308,393939.394
535,40,,0.36324418,404040.404
536,41,,0.380884,414141.414
537,42,,0.3672129,424242.424
538,43,,0.35037678,434343.434
539,44,,0.36071584,444444.444
540,45,,0.33057028,454545.455
541,46,,0.33177716,464646.465
542,47,,0.32485354,474747.475
543,48,,0.38185847,484848.485
544,49,,0.40251285,494949.495
545,50,,0.42404804,505050.505
546,51,,0.44072008,515151.515
547,52,,0.44847316,525252.525
548,53,,0.44725698,535353.535
549,54,,0.46168777,545454.545
550,55,,0.43205947,555555.556
551,56,,0.40914753,565656.566
552,57,,0.41223145,575757.576
553,58,,0.47659233,585858.586
554,59,,0.41673055,595959.596
555,60,,0.42173722,606060.606
556,61,,0.38434094,616161.616
557,62,,0.33447346,626262.626
558,63,,0.34478077,636363.636
559,64,,0.35882786,646464.646
560,65,,0.34562027,656565.657
561,66,,0.35426247,666666.667
562,67,,0.3372803,676767.677
563,68,,0.3349729,686868.687
564,69,,0.3370436,696969.697
565,70,,0.2818641,707070.707
566,71,,0.2689742,717171.717
567,72,,0.282116,727272.727
568,73,,0.24511744,737373.737
569,74,,0.2488885,747474.747
570,75,,0.24551651,757575.758
571,76,,0.2326561,767676.768
572,77,,0.29507726,777777.778
573,78,,0.24828365,787878.788
574,79,,0.28407872,797979.798
575,80,,0.2400196,808080.808
576,81,,0.28558394,818181.818
577,82,,0.2354071,828282.828
578,83,,0.25885937,838383.838
579,84,,0.31645483,848484.848
580,85,,0.31253427,858585.859
581,86,,0.31657627,868686.869
582,87,,0.32726824,878787.879
583,88,,0.2913739,888888.889
584,89,,0.27861267,898989.899
585,90,,0.2750505,909090.909
586,91,,0.22770494,919191.919
587,92,,0.20624746,929292.929
588,93,,0.29079372,939393.939
589,94,,0.27228275,949494.949
590,95,,0.2302847,959595.96
591,96,,0.23283683,969696.97
592,97,,,979797.98
593,98,,,989898.99
594,0,,0.5568421,0.0
595,1,,0.5159752,10101.01
596,2,,0.5049485,20202.02
597,3,,0.45950356,30303.03
598,4,,0.44771376,40404.04
599,5,,0.42836216,50505.051
600,6,,0.42606962,60606.061
601,7,,0.40705478,70707.071
602,8,,0.40809068,80808.081
603,9,,0.38431585,90909.091
604,10,,0.4030522,101010.101
605,11,,0.40462747,111111.111
606,12,,0.39698985,121212.121
607,13,,0.4119609,131313.131
608,14,,0.4083368,141414.141
609,15,,0.4006194,151515.152
610,16,,0.39056864,161616.162
611,17,,0.39699525,171717.172
612,18,,0.39603987,181818.182
613,19,,0.38877565,191919.192
614,20,,0.39247715,202020.202
615,21,,0.36439928,212121.212
616,22,,0.36917698,222222.222
617,23,,0.3782022,232323.232
618,24,,0.3910764,242424.242
619,25,,0.37813953,252525.253
620,26,,0.3881181,262626.263
621,27,,0.37242097,272727.273
622,28,,0.3501941,282828.283
623,29,,0.3753788,292929.293
624,30,,0.37275612,303030.303
625,31,,0.35493544,313131.313
626,32,,0.37074068,323232.323
627,33,,0.39138037,333333.333
628,34,,0.39328536,343434.343
629,35,,0.3663034,353535.354
630,36,,0.36188817,363636.364
631,37,,0.34914416,373737.374
632,38,,0.35816246,383838.384
633,39,,0.3423816,393939.394
634,40,,0.34769976,404040.404
635,41,,0.33244962,414141.414
636,42,,0.33359414,424242.424
637,43,,0.33601177,434343.434
638,44,,0.33573803,444444.444
639,45,,0.33441994,454545.455
640,46,,0.34540302,464646.465
641,47,,0.33794603,474747.475
642,48,,0.3349388,484848.485
643,49,,0.32352048,494949.495
644,50,,0.3229474,505050.505
645,51,,0.30436578,515151.515
646,52,,0.322318,525252.525
647,53,,0.33664435,535353.535
648,54,,0.30636472,545454.545
649,55,,0.29589254,555555.556
650,56,,0.2907109,565656.566
651,57,,0.28861678,575757.576
652,58,,0.2691066,585858.586
653,59,,0.28630742,595959.596
654,60,,0.27709383,606060.606
655,61,,0.2518204,616161.616
656,62,,0.26367584,626262.626
657,63,,0.2935614,636363.636
658,64,,0.29587394,646464.646
659,65,,0.27825484,656565.657
660,66,,0.30333355,666666.667
661,67,,0.3038742,676767.677
662,68,,0.2618777,686868.687
663,69,,0.27163252,696969.697
664,70,,0.29613316,707070.707
665,71,,0.26660264,717171.717
666,72,,0.2778425,727272.727
667,73,,0.28870946,737373.737
668,74,,0.26280195,747474.747
669,75,,0.27653125,757575.758
670,76,,0.2642681,767676.768
671,77,,0.29598132,777777.778
672,78,,0.2837226,787878.788
673,79,,0.2704994,797979.798
674,80,,0.2812356,808080.808
675,81,,0.25653264,818181.818
676,82,,0.22003663,828282.828
677,83,,0.22970596,838383.838
678,84,,0.20099533,848484.848
679,85,,0.20555776,858585.859
680,86,,0.20599766,868686.869
681,87,,0.1916072,878787.879
682,88,,0.18232708,888888.889
683,89,,0.19912049,898989.899
684,90,,0.2084798,909090.909
685,91,,0.23025751,919191.919
686,92,,0.26117912,929292.929
687,93,,0.2640771,939393.939
688,94,,0.23984884,949494.949
689,95,,0.25499094,959595.96
690,96,,0.21348768,969696.97
691,97,,0.26081973,979797.98
692,98,,0.19506529,989898.99
693,0,,0.9637336,0.0
694,1,,0.9193489,10101.01
695,2,,0.89305365,20202.02
696,3,,0.8735308,30303.03
697,4,,0.90667754,40404.04
698,5,,0.86946946,50505.051
699,6,,0.87506,60606.061
700,7,,0.81341547,70707.071
701,8,,0.7690328,80808.081
702,9,,0.714942,90909.091
703,10,,0.6990497,101010.101
704,11,,0.73298144,111111.111
705,12,,0.75360096,121212.121
706,13,,0.7542855,131313.131
707,14,,0.7712577,141414.141
708,15,,0.73656154,151515.152
709,16,,0.7554279,161616.162
710,17,,0.65565795,171717.172
711,18,,0.6907945,181818.182
712,19,,0.73188406,191919.192
713,20,,0.68361217,202020.202
714,21,,0.6316505,212121.212
715,22,,0.6530784,222222.222
716,23,,0.6865063,232323.232
717,24,,0.7317431,242424.242
718,25,,0.70466655,252525.253
719,26,,0.7006488,262626.263
720,27,,0.7347066,272727.273
721,28,,0.67561096,282828.283
722,29,,0.7514195,292929.293
723,30,,0.7734573,303030.303
724,31,,0.76359,313131.313
725,32,,0.7407782,323232.323
726,33,,0.6314126,333333.333
727,34,,0.6565197,343434.343
728,35,,0.8611111,353535.354
729,36,,0.76748204,363636.364
730,37,,0.74183923,373737.374
731,38,,0.7574778,383838.384
732,39,,0.80120575,393939.394
733,40,,0.79299796,404040.404
734,41,,0.8148148,414141.414
735,42,,0.79623324,424242.424
736,43,,0.8155615,434343.434
737,44,,0.77087253,444444.444
738,45,,0.76082706,454545.455
739,46,,0.79026544,464646.465
740,47,,0.77271914,474747.475
741,48,,0.81741697,484848.485
742,49,,0.79460084,494949.495
743,50,,0.7723268,505050.505
744,51,,0.7556483,515151.515
745,52,,0.7632022,525252.525
746,53,,0.78490055,535353.535
747,54,,0.7128109,545454.545
748,55,,0.779548,555555.556
749,56,,0.7322751,565656.566
750,57,,0.80083853,575757.576
751,58,,0.8230452,585858.586
752,59,,0.7762795,595959.596
753,60,,0.7826278,606060.606
754,61,,0.8352189,616161.616
755,62,,0.8113215,626262.626
756,63,,0.78114474,636363.636
757,64,,0.8156022,646464.646
758,65,,0.79012346,656565.657
759,66,,0.7979798,666666.667
760,67,,0.73803073,676767.677
761,68,,0.8206018,686868.687
762,69,,0.88756615,696969.697
763,70,,0.75783473,707070.707
764,71,,0.81824416,717171.717
765,72,,0.7438271,727272.727
766,73,,0.8754789,737373.737
767,74,,0.7822823,747474.747
768,75,,0.8425926,757575.758
769,76,,0.7875816,767676.768
770,77,,0.8692912,777777.778
771,78,,0.9084094,787878.788
772,79,,0.88045627,797979.798
773,80,,0.7770337,808080.808
774,81,,0.64554393,818181.818
775,82,,0.8112145,828282.828
776,83,,0.809382,838383.838
777,84,,0.66970116,848484.848
778,85,,0.84006727,858585.859
779,86,,0.8703704,868686.869
780,87,,0.77124184,878787.879
781,88,,0.64052284,888888.889
782,89,,0.7863248,898989.899
783,90,,0.8076923,909090.909
784,91,,0.7685185,919191.919
785,92,,0.5833333,929292.929
786,93,,0.60317457,939393.939
787,94,,0.8888889,949494.949
788,95,,0.8148148,959595.96
789,96,,1.0,969696.97
790,97,,,979797.98
791,98,,,989898.99
792,0,,0.6354533,0.0
793,1,,0.48483,10101.01
794,2,,0.4190788,20202.02
795,3,,0.3971679,30303.03
796,4,,0.4038923,40404.04
797,5,,0.38267076,50505.051
798,6,,0.35722643,60606.061
799,7,,0.33717814,70707.071
800,8,,0.32135954,80808.081
801,9,,0.32927346,90909.091
802,10,,0.32139397,101010.101
803,11,,0.3177977,111111.111
804,12,,0.305735,121212.121
805,13,,0.30031946,131313.131
806,14,,0.29700503,141414.141
807,15,,0.28785306,151515.152
808,16,,0.2849204,161616.162
809,17,,0.27788398,171717.172
810,18,,0.27918777,181818.182
811,19,,0.28200656,191919.192
812,20,,0.28547373,202020.202
813,21,,0.2726113,212121.212
814,22,,0.2850615,222222.222
815,23,,0.3020899,232323.232
816,24,,0.33351627,242424.242
817,25,,0.32917234,252525.253
818,26,,0.32684392,262626.263
819,27,,0.35381913,272727.273
820,28,,0.35688204,282828.283
821,29,,0.33765978,292929.293
822,30,,0.32917994,303030.303
823,31,,0.3240796,313131.313
824,32,,0.30405957,323232.323
825,33,,0.32105327,333333.333
826,34,,0.3196043,343434.343
827,35,,0.3257061,353535.354
828,36,,0.37288603,363636.364
829,37,,0.37032196,373737.374
830,38,,0.35562098,383838.384
831,39,,0.35706183,393939.394
832,40,,0.3398605,404040.404
833,41,,0.3378199,414141.414
834,42,,0.40711063,424242.424
835,43,,0.41368654,434343.434
836,44,,0.39026365,444444.444
837,45,,0.3548722,454545.455
838,46,,0.39125144,464646.465
839,47,,0.4205219,474747.475
840,48,,0.35483623,484848.485
841,49,,0.34913376,494949.495
842,50,,0.34714764,505050.505
843,51,,0.29530948,515151.515
844,52,,0.31813443,525252.525
845,53,,0.29651347,535353.535
846,54,,0.30769336,545454.545
847,55,,0.2838184,555555.556
848,56,,0.25256374,565656.566
849,57,,0.2732649,575757.576
850,58,,0.27928856,585858.586
851,59,,0.24565263,595959.596
852,60,,0.24577701,606060.606
853,61,,0.26685154,616161.616
854,62,,0.30550855,626262.626
855,63,,0.31692922,636363.636
856,64,,0.29798877,646464.646
857,65,,0.23445474,656565.657
858,66,,0.22377634,666666.667
859,67,,0.26214266,676767.677
860,68,,0.25501332,686868.687
861,69,,0.22245628,696969.697
862,70,,0.22394025,707070.707
863,71,,0.22976398,717171.717
864,72,,0.2322663,727272.727
865,73,,0.23643227,737373.737
866,74,,0.24376409,747474.747
867,75,,0.25051633,757575.758
868,76,,0.22788538,767676.768
869,77,,0.23111804,777777.778
870,78,,0.2198423,787878.788
871,79,,0.21686515,797979.798
872,80,,0.24348722,808080.808
873,81,,0.2746574,818181.818
874,82,,0.26268268,828282.828
875,83,,0.31091213,838383.838
876,84,,0.29848424,848484.848
