,index,binned,distance,position
0,0,,0.30927405,0.0
1,1,,0.29380858,2976.19
2,2,,0.284296,5952.381
3,3,,0.27066898,8928.571
4,4,,0.2613232,11904.762
5,5,,0.25074628,14880.952
6,6,,0.24476169,17857.143
7,7,,0.23467074,20833.333
8,8,,0.23045303,23809.524
9,9,,0.22878547,26785.714
10,10,,0.22073768,29761.905
11,11,,0.21232584,32738.095
12,12,,0.20883384,35714.286
13,13,,0.20221493,38690.476
14,14,,0.2007252,41666.667
15,15,,0.19924986,44642.857
16,16,,0.19414312,47619.048
17,17,,0.19545856,50595.238
18,18,,0.19103804,53571.429
19,19,,0.18691087,56547.619
20,20,,0.190059,59523.81
21,21,,0.1871521,62500.0
22,22,,0.19657528,65476.19
23,23,,0.19075544,68452.381
24,24,,0.19423826,71428.571
25,25,,0.19290556,74404.762
26,26,,0.19139525,77380.952
27,27,,0.1897596,80357.143
28,28,,0.1899259,83333.333
29,29,,0.192667,86309.524
30,30,,0.19450721,89285.714
31,31,,0.1957808,92261.905
32,32,,0.19906883,95238.095
33,33,,0.19518344,98214.286
34,34,,0.19781177,101190.476
35,35,,0.20212199,104166.667
36,36,,0.19659036,107142.857
37,37,,0.19708218,110119.048
38,38,,0.19317867,113095.238
39,39,,0.19605294,116071.429
40,40,,0.19006202,119047.619
41,41,,0.19609104,122023.81
42,42,,0.19343658,125000.0
43,43,,0.1877101,127976.19
44,44,,0.19016209,130952.381
45,45,,0.18994011,133928.571
46,46,,0.18915647,136904.762
47,47,,0.18280932,139880.952
48,48,,0.17953676,142857.143
49,49,,0.1784711,145833.333
50,50,,0.16906303,148809.524
51,51,,0.16693185,151785.714
52,52,,0.16525216,154761.905
53,53,,0.15948571,157738.095
54,54,,0.1617608,160714.286
55,55,,0.16188352,163690.476
56,56,,0.16464555,166666.667
57,57,,0.1612011,169642.857
58,58,,0.16236211,172619.048
59,59,,0.1638742,175595.238
60,60,,0.15725918,178571.429
61,61,,0.1587646,181547.619
62,62,,0.15985496,184523.81
63,63,,0.1607426,187500.0
64,64,,0.15965272,190476.19
65,65,,0.15930738,193452.381
66,66,,0.16214873,196428.571
67,67,,0.16128068,199404.762
68,68,,0.15577833,202380.952
69,69,,0.15809105,205357.143
70,70,,0.15975836,208333.333
71,71,,0.15883602,211309.524
72,72,,0.15599495,214285.714
73,73,,0.15339217,217261.905
74,74,,0.15200417,220238.095
75,75,,0.15296268,223214.286
76,76,,0.1507917,226190.476
77,77,,0.15180357,229166.667
78,78,,0.14927989,232142.857
79,79,,0.14888993,235119.048
80,80,,0.15359451,238095.238
81,81,,0.15274872,241071.429
82,82,,0.15116122,244047.619
83,83,,0.14992018,247023.81
84,84,,0.14993618,250000.0
85,85,,0.15080208,252976.19
86,86,,0.14787138,255952.381
87,87,,0.14726964,258928.571
88,88,,0.1452721,261904.762
89,89,,0.14642702,264880.952
90,90,,0.14588678,267857.143
91,91,,0.14583758,270833.333
92,92,,0.14789712,273809.524
93,93,,0.1478323,276785.714
94,94,,0.14689858,279761.905
95,95,,0.1487759,282738.095
96,96,,0.14578667,285714.286
97,97,,0.14865531,288690.476
98,98,,0.14988554,291666.667
99,99,,0.14710295,294642.857
100,100,,0.14469731,297619.048
101,101,,0.14145201,300595.238
102,102,,0.1464615,303571.429
103,103,,0.14331448,306547.619
104,104,,0.14164646,309523.81
105,105,,0.13855575,312500.0
106,106,,0.13550486,315476.19
107,107,,0.13717604,318452.381
108,108,,0.13159707,321428.571
109,109,,0.13514328,324404.762
110,110,,0.1296332,327380.952
111,111,,0.12853573,330357.143
112,112,,0.12832434,333333.333
113,113,,0.12759683,336309.524
114,114,,0.13070707,339285.714
115,115,,0.12672454,342261.905
116,116,,0.1255765,345238.095
117,117,,0.12737001,348214.286
118,118,,0.1295424,351190.476
119,119,,0.13105196,354166.667
120,120,,0.13275295,357142.857
121,121,,0.12916926,360119.048
122,122,,0.13051899,363095.238
123,123,,0.1348619,366071.429
124,124,,0.13167568,369047.619
125,125,,0.13565578,372023.81
126,126,,0.13693534,375000.0
127,127,,0.13374595,377976.19
128,128,,0.13247955,380952.381
129,129,,0.1367309,383928.571
130,130,,0.13620692,386904.762
131,131,,0.13201612,389880.952
132,132,,0.13541588,392857.143
133,133,,0.13704544,395833.333
134,134,,0.13314642,398809.524
135,135,,0.13432503,401785.714
136,136,,0.13723114,404761.905
137,137,,0.13688856,407738.095
138,138,,0.13041654,410714.286
139,139,,0.12929203,413690.476
140,140,,0.13098282,416666.667
141,141,,0.13492413,419642.857
142,142,,0.13393562,422619.048
143,143,,0.12969486,425595.238
144,144,,0.13617392,428571.429
145,145,,0.13252176,431547.619
146,146,,0.12605473,434523.81
147,147,,0.12006774,437500.0
148,148,,0.12543745,440476.19
149,149,,0.124588564,443452.381
150,150,,0.1212183,446428.571
151,151,,0.11809155,449404.762
152,152,,0.12452857,452380.952
153,153,,0.11395188,455357.143
154,154,,0.12099974,458333.333
155,155,,0.11281214,461309.524
156,156,,0.10408386,464285.714
157,157,,0.11174912,467261.905
158,158,,0.09901578,470238.095
159,159,,0.09277647,473214.286
160,160,,0.0967321,476190.476
161,161,,0.10721386,479166.667
162,162,,0.085402064,482142.857
163,163,,0.083996646,485119.048
164,164,,0.08180234,488095.238
165,165,,0.07109954,491071.429
166,166,,0.078555696,494047.619
167,167,,0.06384296,497023.81
168,0,,0.29498813,0.0
169,1,,0.28306833,2976.19
170,2,,0.2775825,5952.381
171,3,,0.27706718,8928.571
172,4,,0.2659403,11904.762
173,5,,0.25827277,14880.952
174,6,,0.253575,17857.143
