,index,binned,distance,position
1060,16,,0.11537107,91954.023
1061,17,,0.11030982,97701.149
1062,18,,0.10836111,103448.276
1063,19,,0.10953291,109195.402
1064,20,,0.11391569,114942.529
1065,21,,0.11452512,120689.655
1066,22,,0.11165692,126436.782
1067,23,,0.10954667,132183.908
1068,24,,0.11091165,137931.034
1069,25,,0.11712839,143678.161
1070,26,,0.11778271,149425.287
1071,27,,0.12217986,155172.414
1072,28,,0.12318053,160919.54
1073,29,,0.1300294,166666.667
1074,30,,0.13031511,172413.793
1075,31,,0.12893394,178160.92
1076,32,,0.12515037,183908.046
1077,33,,0.119468406,189655.172
1078,34,,0.1089909,195402.299
1079,35,,0.105944864,201149.425
1080,36,,0.1096842,206896.552
1081,37,,0.110658556,212643.678
1082,38,,0.110692546,218390.805
1083,39,,0.11794425,224137.931
1084,40,,0.124085344,229885.057
1085,41,,0.123232186,235632.184
1086,42,,0.12069105,241379.31
1087,43,,0.11275255,247126.437
1088,44,,0.10507528,252873.563
1089,45,,0.10498395,258620.69
1090,46,,0.10308843,264367.816
1091,47,,0.1078337,270114.943
1092,48,,0.108079016,275862.069
1093,49,,0.114375,281609.195
1094,50,,0.12628588,287356.322
1095,51,,0.13000575,293103.448
1096,52,,0.12734416,298850.575
1097,53,,0.12169989,304597.701
1098,54,,0.11831829,310344.828
1099,55,,0.1272279,316091.954
1100,56,,0.12419134,321839.08
1101,57,,0.12993427,327586.207
1102,58,,0.13148108,333333.333
1103,59,,0.13846596,339080.46
1104,60,,0.13834958,344827.586
1105,61,,0.14222628,350574.713
1106,62,,0.1356841,356321.839
1107,63,,0.13309322,362068.966
1108,64,,0.13464867,367816.092
1109,65,,0.14455599,373563.218
1110,66,,0.13304946,379310.345
1111,67,,0.12670057,385057.471
1112,68,,0.12381732,390804.598
1113,69,,0.13212933,396551.724
1114,70,,0.1454393,402298.851
1115,71,,0.13569333,408045.977
1116,72,,0.11630776,413793.103
1117,73,,0.108088106,419540.23
1118,74,,0.1141354,425287.356
1119,75,,0.11574094,431034.483
1120,76,,0.12437746,436781.609
1121,77,,0.12639967,442528.736
1122,78,,0.11783376,448275.862
1123,79,,0.112603255,454022.989
1124,80,,0.11776459,459770.115
1125,81,,0.10922158,465517.241
1126,82,,0.12097239,471264.368
1127,83,,0.10653828,477011.494
1128,84,,0.113536224,482758.621
1129,85,,0.104118146,488505.747
1130,86,,0.14645877,494252.874
1131,0,,0.39216337,0.0
1132,1,,0.3150878,5747.126
1133,2,,0.2666773,11494.253
1134,3,,0.23447526,17241.379
1135,4,,0.22367461,22988.506
1136,5,,0.21144757,28735.632
1137,6,,0.19222999,34482.759
1138,7,,0.17746322,40229.885
1139,8,,0.17131054,45977.011
1140,9,,0.1712151,51724.138
1141,10,,0.17077284,57471.264
1142,11,,0.171752,63218.391
1143,12,,0.17530303,68965.517
1144,13,,0.18105404,74712.644
1145,14,,0.17936131,80459.77
1146,15,,0.17672944,86206.897
1147,16,,0.17298849,91954.023
1148,17,,0.16662636,97701.149
1149,18,,0.15937027,103448.276
1150,19,,0.16412535,109195.402
1151,20,,0.15646647,114942.529
1152,21,,0.14353937,120689.655
1153,22,,0.13853069,126436.782
1154,23,,0.13812406,132183.908
1155,24,,0.13856956,137931.034
1156,25,,0.13481288,143678.161
1157,26,,0.1362339,149425.287
1158,27,,0.13483845,155172.414
1159,28,,0.13424021,160919.54
1160,29,,0.12725082,166666.667
1161,30,,0.12462906,172413.793
1162,31,,0.13006799,178160.92
1163,32,,0.12898588,183908.046
1164,33,,0.13259129,189655.172
1165,34,,0.12939146,195402.299
1166,35,,0.14085346,201149.425
1167,36,,0.13900988,206896.552
1168,37,,0.134141,212643.678
1169,38,,0.1330589,218390.805
1170,39,,0.12961037,224137.931
1171,40,,0.1351322,229885.057
1172,41,,0.14207418,235632.184
1173,42,,0.13682373,241379.31
1174,43,,0.13054878,247126.437
1175,44,,0.12892844,252873.563
1176,45,,0.13558426,258620.69
1177,46,,0.13961978,264367.816
1178,47,,0.1344555,270114.943
1179,48,,0.13449556,275862.069
1180,49,,0.128738,281609.195
1181,50,,0.12063115,287356.322
1182,51,,0.11679727,293103.448
1183,52,,0.12637314,298850.575
1184,53,,0.12802623,304597.701
1185,54,,0.11777359,310344.828
1186,55,,0.120169856,316091.954
1187,56,,0.11893579,321839.08
1188,57,,0.12813906,327586.207
1189,58,,0.1330346,333333.333
1190,59,,0.13180143,339080.46
1191,60,,0.12827016,344827.586
1192,61,,0.121852614,350574.713
1193,62,,0.12840253,356321.839
1194,63,,0.12750001,362068.966
1195,64,,0.12055589,367816.092
1196,65,,0.118697174,373563.218
1197,66,,0.11243095,379310.345
1198,67,,0.11057482,385057.471
1199,68,,0.11311135,390804.598
1200,69,,0.11100857,396551.724
1201,70,,0.10749567,402298.851
1202,71,,0.108555615,408045.977
1203,72,,0.11096702,413793.103
1204,73,,0.106903695,419540.23
1205,74,,0.10215716,425287.356
1206,75,,0.09309309,431034.483
1207,76,,0.094769396,436781.609
1208,77,,0.09761143,442528.736
1209,78,,0.101663396,448275.862
1210,79,,0.10124232,454022.989
1211,80,,0.101525865,459770.115
1212,81,,0.097892955,465517.241
1213,82,,0.09917539,471264.368
1214,83,,0.10167604,477011.494
1215,84,,0.0939169,482758.621
1216,85,,0.080607764,488505.747
1217,86,,0.0758394,494252.874
1218,0,,0.33385894,0.0
1219,1,,0.2520859,5747.126
1220,2,,0.21421368,11494.253
1221,3,,0.19176203,17241.379
1222,4,,0.17355375,22988.506
1223,5,,0.1650299,28735.632
1224,6,,0.15891868,34482.759
1225,7,,0.15482274,40229.885
1226,8,,0.15266041,45977.011
1227,9,,0.14979981,51724.138
1228,10,,0.14650986,57471.264
1229,11,,0.14887579,63218.391
1230,12,,0.14776853,68965.517
1231,13,,0.14188902,74712.644
1232,14,,0.14200485,80459.77
1233,15,,0.1441019,86206.897
1234,16,,0.14695908,91954.023
1235,17,,0.14338063,97701.149
1236,18,,0.14607301,103448.276
1237,19,,0.14441574,109195.402
1238,20,,0.13847119,114942.529
1239,21,,0.14393187,120689.655
1240,22,,0.13938081,126436.782
1241,23,,0.1355333,132183.908
1242,24,,0.13577046,137931.034
1243,25,,0.13869885,143678.161
1244,26,,0.14027175,149425.287
1245,27,,0.13761447,155172.414
1246,28,,0.13549286,160919.54
1247,29,,0.13387485,166666.667
1248,30,,0.13532753,172413.793
1249,31,,0.1359088,178160.92
1250,32,,0.13556676,183908.046
1251,33,,0.13485757,189655.172
1252,34,,0.13350737,195402.299
1253,35,,0.12961115,201149.425
1254,36,,0.12755144,206896.552
1255,37,,0.12948477,212643.678
1256,38,,0.13219126,218390.805
1257,39,,0.13081333,224137.931
1258,40,,0.13315785,229885.057
1259,41,,0.1267676,235632.184
1260,42,,0.12593468,241379.31
1261,43,,0.13128194,247126.437
1262,44,,0.13292763,252873.563
1263,45,,0.1236041,258620.69
1264,46,,0.115856275,264367.816
1265,47,,0.11486352,270114.943
1266,48,,0.114292644,275862.069
1267,49,,0.11496075,281609.195
1268,50,,0.11174172,287356.322
1269,51,,0.11474691,293103.448
1270,52,,0.11709693,298850.575
1271,53,,0.11426952,304597.701
1272,54,,0.116284914,310344.828
1273,55,,0.114176415,316091.954
1274,56,,0.11268186,321839.08
1275,57,,0.117318355,327586.207
1276,58,,0.118357226,333333.333
1277,59,,0.11658188,339080.46
1278,60,,0.109448925,344827.586
1279,61,,0.10992593,350574.713
1280,62,,0.11222958,356321.839
1281,63,,0.11662568,362068.966
1282,64,,0.115396395,367816.092
1283,65,,0.1184152,373563.218
1284,66,,0.11819665,379310.345
1285,67,,0.118569896,385057.471
1286,68,,0.11509646,390804.598
1287,69,,0.12098116,396551.724
1288,70,,0.1245235,402298.851
1289,71,,0.12363468,408045.977
1290,72,,0.13140157,413793.103
1291,73,,0.15024859,419540.23
1292,74,,0.16355908,425287.356
1293,75,,0.16577996,431034.483
1294,76,,0.19585064,436781.609
1295,77,,0.19496012,442528.736
1296,78,,0.17564677,448275.862
1297,79,,0.17536792,454022.989
1298,80,,0.16633496,459770.115
1299,81,,0.1523757,465517.241
1300,82,,0.15182994,471264.368
1301,83,,0.15551482,477011.494
1302,84,,0.16341172,482758.621
