"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0,7.0034944182038,14.1889179804746,21.5659752556972,29.14516864045,36.9378882832638,44.9565150464998,53.214538842058,61.7266951806006,70.5091234054048,79.5795508791104,88.9575084051496,98.6645834638644,108.72471951956,119.164571837465,130.013933117771,141.306246059711,153.079225071476,165.375616261319,178.244134342975,191.740628298372,205.929546278846,220.885796938822,236.697143344872,253.467323478972,271.320179177482,290.405211762236,310.905200135836,333.046874358082,357.11624455969,383.481256596744,412.626425237194,445.207951777344,482.145840060608,524.787502656454,575.221884895116,636.948580075716,716.528130954826,828.689208374088,1020.42983667246
"2",0,4.87153949783798,9.86962653868918,15.0010114942693,20.272999694846,25.6935139793824,31.2711663144784,37.015340107147,42.9362851866774,49.0452278700406,55.3544990797926,61.8776841884148,68.62979916606,75.6274987746386,82.889324069462,90.4359984647392,98.29078426647,106.479915125768,115.033124678771,123.984298245853,133.372283651417,143.241910190106,153.645283346263,164.643449965895,176.308568838094,188.726782731209,202.002082817476,216.261607720878,231.663067917886,248.405408330188,266.744567302834,287.01756699768,309.68085248951,335.374366468894,365.035351569304,400.11685095425,443.053136140928,498.40763522072,576.425419792344,709.79770344376
"3",0,3.34946471479006,6.78593817296692,10.3140616448895,13.9388579669676,17.6657745484975,21.5007326138198,25.4501837971068,29.5211754478772,33.7214263073192,38.0594145967468,42.5444810442366,47.1869499963748,51.9982725637144,56.9911967924466,62.179971226526,67.580590044624,73.211090396759,79.0919158747632,85.2463645931216,91.7011466744034,98.4870848473702,105.640004641371,113.201879288223,121.222322122281,129.76056127115,138.888096670778,148.69234346685,159.281736719027,170.793062549167,183.402293348807,197.341151315774,212.923468796684,230.589243345182,250.98288339343,275.10344002321,304.624615471088,342.684030067834,396.32576214549,488.026908819894
"4",0,6.18732026149796,12.5353679844639,19.0527167854532,25.7486451313658,32.6332157841002,39.7173667634458,47.0130158921694,54.5331814320474,62.2921218774398,70.3054986772604,78.590566551593,87.1663972161476,96.0541438086262,105.27735523944,114.862352223155,124.838680109308,135.23965813941,146.103050870111,157.471895893408,169.395533655202,181.930901639666,195.144178786568,209.112900418648,223.92871508725,239.701032332462,256.56193087135,274.672888894642,294.23421376451,315.498584525314,338.791067310404,364.53971244177,393.324248742452,425.957464526552,463.629747419712,508.186600965608,562.719782397654,633.025281074916,732.115316052856,901.51084970806
"5",0,9.19621230428024,18.6313137877719,28.3180474142666,38.2702037664178,48.502739124307,59.0319106635648,69.8754318407014,81.052651694407,92.5847626207002,104.495042226544,116.809136197379,129.555390818714,142.765245992962,156.473702458814,170.71988068667,185.547693920951,201.00666454062,217.152921995234,234.050433045258,251.772532381078,270.40384616885,290.042736147496,310.804443044642,332.825184075484,356.267574607622,381.327923199792,408.24623483989,437.320226302028,468.925454376312,503.545064762154,541.815268528572,584.597716456562,633.100455580868,689.092758683106,755.317597143232,836.37024883764,940.865291064184,1088.14278121872,1339.91531359979
"6",0,4.6539930773925,9.42888251401718,14.3311172328991,19.3676763330497,24.5461288463334,29.8747021581496,35.362360644401,41.0188964117874,46.8550344480646,52.8825550186376,59.1144368193602,65.5650252581208,72.2502313516874,79.1877681747678,86.3974337042258,93.901451430425,101.724883498655,109.896135741776,118.447580276758,127.416330116013,136.84521263003,146.784006449063,157.291032274163,168.4352265278,180.298885134651,192.981355374134,206.60409829078,221.317781546438,237.31246585779,254.832660232026,274.200336565076,295.851556643814,320.397685490146,348.734111662452,382.24899034804,423.267886759826,476.150441778464,550.68421687584,678.100546991852
"7",0,6.16856625973542,12.4973728099232,18.9949672801627,25.6706000139696,32.5343032726304,39.596981922383,46.8705176626224,54.367889296281,62.1033120996834,70.0924000512988,78.3523555715022,86.9021925689114,95.7630000652684,104.958255593346,114.514200088628,124.46028934758,134.829741619832,145.660206996233,156.99459262021,168.882089384909,181.379462194832,194.552689398879,208.479071307292,223.24997868119,238.974489436208,255.78428195382,273.840344978254,293.342378732488,314.542296381142,337.764178769818,363.434778783788,392.1320680661,424.66637133873,462.224468117398,506.646268154726,561.014157451008,631.106557502306,729.896246835916,898.778336220826
"8",0,8.30277166031272,16.8212236726535,25.5668609822254,34.5521343736612,43.7905470778882,53.296776835332,63.086816185079,73.1781343464962,83.5898648083784,94.3430236857322,105.460765105848,116.968681424384,128.895158059393,141.27179531888,154.133912997803,167.521158032228,181.47824154789,196.055839843646,211.311705110116,227.3120473443,244.133271016952,261.86418171796,280.608824179632,300.490181690796,321.655071030032,344.280728768684,368.58384266318,394.833205376528,423.367887187946,454.624094688598,489.17622906226,527.802229035094,571.592776112982,622.145252720826,681.936142032898,755.114276379394,849.457300065126,982.426323723692,1209.73837106799
"9",0,7.28480444464194,14.7588455985849,22.4322178350552,30.3158454013936,38.42157595531,46.7622876624422,55.352012285264,64.2060772170966,73.341270071753,82.776030268535,92.5306731065132,102.627653172407,113.091875669928,123.95106652888,135.236215135676,146.982107485631,159.227972865157,172.018274369502,185.403683440941,199.442292352773,214.201137951358,229.758137754166,246.204580015214,263.64836956987,282.218322621308,302.06994552518,323.393358881652,346.424399838404,371.460566722274,398.884584705546,429.20043010694,463.090661922642,501.512237877952,545.866692191178,598.326877058318,662.532954275416,745.30898454395,861.975246628188,1061.41753898096
"10",0,8.5990848881609,17.4215474303964,26.479303165816,35.7852472285216,45.3533647591102,55.1988573241246,65.3382882119226,75.7897500916052,86.5730592969318,97.7099819759258,109.224498591284,121.143114850715,133.495229204447,146.31356972717,159.63471672333,173.499732067531,187.954922557234,203.052773050932,218.853096826642,235.424466814936,252.846014245332,271.209714043456,290.62332413906,311.21421690654,333.13444879086,356.56758166565,381.738036542106,408.924198882466,438.477239865868,470.84893362987,506.634180858392,546.638683721476,591.992048480586,644.348665697402,706.273400444806,782.06315053641,879.773132512336,1017.48761735135,1252.91208416628
