"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0,149.953247292936,303.801816592434,461.753494402056,624.033149676816,790.884659209834,962.573112170104,1139.38734381246,1321.6428591609,1509.6852209858,1703.89399346399,1904.6873546109,2112.52751837074,2327.9271431408,2551.456950241,2783.75483725116,3025.53685262488,3277.6105072475,3540.89104676054,3816.42151183472,4105.39769641206,4409.1995130045,4729.43084608888,5067.97080858216,5427.04055557296,5809.29168987604,6217.9252147828,6656.85464665308,7130.93454903694,7646.2887431726,8210.79539282412,8834.82854250094,9532.43825198502,10323.3229111949,11236.332245449,12316.1930892362,13637.8359483971,15341.7299418611,17743.2336448091,21848.6313412212
"2",0,153.322966329629,310.628789553906,472.12992551266,638.05629637057,808.65725927072,984.203860412272,1164.99142569748,1351.34255011541,1543.61056185309,1742.18355457677,1947.48910351363,2159.99980938612,2380.23985094734,2608.79277465124,2846.31081278298,3093.52610469218,3351.26430748542,3620.46123401908,3902.1833639629,4197.65336289838,4508.28215245228,4835.70965926896,5181.85722331066,5548.99591301378,5939.83691747516,6357.6531722845,6806.44613754962,7291.17946759056,7818.11459691748,8395.30672579676,9033.36302216734,9746.64927591218,10555.3065351829,11488.8328304889,12592.9600886951,13944.3026388106,15686.4861933873,18141.9560017089,22339.6093646074
"3",0,159.775093096014,323.700649402884,491.998065312816,664.906938559572,842.687119716772,1025.62106113152,1214.01651659086,1408.20965650447,1608.56867779246,1815.49800585261,2029.44320910412,2250.89677622124,2480.40494441218,2718.57581689352,2966.08907314566,3223.70766235708,3492.29198688128,3772.81724038838,4066.39478207386,4374.29872965012,4697.99937905302,5039.2056682097,5399.91979078164,5782.5083861546,6189.79673550274,6625.19550587138,7092.87454654366,7598.00639200722,8147.1159700385,8748.59745930026,9413.50439785982,10156.8071158047,10999.4942355215,11972.3051216573,13122.8961889504,14531.1058454549,16346.6038513075,18905.404575105,23279.7033047552
"4",0,154.974818804874,313.97540452745,477.21650193865,644.930510310832,817.369473280974,994.807357213084,1177.54266975599,1365.90148143371,1560.24092707789,1760.95328155147,1968.47072664004,2183.27095471468,2405.8837918623,2636.89907147922,2876.97605279212,3126.85476298518,3387.3697545299,3659.46692243034,3944.22423626616,4242.87753422582,4556.85293875328,4887.80804453666,5237.6848914389,5608.77901565954,6003.8308157773,6426.14848894052,6879.77660570506,7369.732297211,7902.34445665616,8485.75506845166,9130.68557876248,9851.65654988536,10669.0260231663,11612.6098314368,12728.6326026775,14094.5340841112,15855.4873656627,18337.411618337,22580.2891525628
"5",0,158.344537841568,320.80237748892,487.592933049254,658.953657004586,835.14207334186,1016.43810545525,1203.14675164101,1395.60117238821,1594.16626794519,1799.24284266426,2011.27247554278,2230.74324573008,2458.19649966884,2694.23489588946,2939.53202832394,3194.84401505248,3461.02355476782,3739.0371096889,4029.98608839434,4335.13320071214,4655.93557820106,4994.08685771674,5351.5713061674,5730.73437310036,6134.3760433764,6565.87644644222,7029.3680966016,7529.97721576462,8074.17031040104,8670.2664014243,9329.22005842888,10065.8675738125,10901.0096471544,11865.1104164768,13005.3996021364,14401.0007745247,16200.2436171889,18736.1339752368,23071.267175949
"6",0,158.874901011412,321.876881024932,489.22608905887,661.160772924552,837.939319166224,1019.84258876051,1207.1766015726,1400.27563398769,1599.50580846014,1805.26927180645,2018.00908205974,2238.21495315392,2466.430044731,2703.259033881,2949.37777068836,3205.54490579414,3472.6159939415,3751.56073444218,4043.48422496036,4349.65340467604,4671.53028570098,5010.8141776006,5369.49599343656,5749.92903866374,6154.9226764825,6587.86835782996,7052.91243855704,7555.19831047018,8101.21413911822,8699.30680935208,9360.46758227664,10099.5824433398,10937.521762506,11904.8517151462,13048.9602140281,14449.2358480158,16254.5051198223,18798.8892526919,23148.5426573678
"7",0,135.262862632301,274.039436471222,416.517151917876,562.898848317996,713.404510725348,868.273258468774,1027.76563064365,1192.16622337237,1361.78674587354,1536.96957777573,1718.09192968609,1905.57073409772,2099.86842609372,2301.4998154624,2511.04030723346,2729.1358011481,2956.5146991311,3194.00258347376,3442.54031187344,3703.20653060582,3977.24596707704,4266.10537892382,4571.4797890746,4895.3727539782,5240.17610838156,5608.77726470354,6004.70634606822,6432.34233175392,6897.20911407958,7406.41306121166,7969.31190952964,8598.57928458402,9311.98379530938,10135.5488623597,11109.6195918175,12301.7858151899,13838.7553929656,16004.9923457957,19708.1988764015
"8",0,155.169860423204,314.370554342672,477.817096793672,645.742179531752,818.39816340026,996.059359560138,1179.02465134328,1367.62051964568,1562.20454876656,1763.16950726147,1970.94812083299,2186.01868304594,2408.91168679322,2640.2177077986,2880.5968349912,3130.79002690716,3391.63288633352,3664.07249871868,3949.18819030742,4248.21735463688,4562.58790897954,4893.95953416862,5244.27671419702,5615.83787428256,6011.38686189834,6434.23603768282,6888.43506243548,7379.00738154404,7912.28985335556,8496.43470927376,9142.1768888055,9864.05522891944,10682.4533923197,11627.2247361809,12744.6520639106,14112.2725835563,15875.4420908178,18360.4899381932,22608.70729283
"9",0,159.301742091528,322.741651197478,490.540467799282,662.93707979649,840.190567927276,1022.5825477431,1210.41986127709,1404.03768299773,1603.80311900188,1810.11939653334,2023.43076396662,2244.228250925,2473.05647632984,2710.5217418261,2957.3017132702,3214.15707953108,3481.9456939271,3761.63986101166,4054.34764745834,4361.33939626792,4684.0810474654,5024.27647606442,5383.92194401102,5765.37707926566,6171.45879280126,6605.56764719292,7071.86113809404,7575.496475799,8122.97925727958,8722.67879253584,9385.61587233234,10126.7164755336,10966.9070434608,11936.8358720669,13084.0181888038,14488.0558718015,16298.1752683348,18849.3952680694,23210.7346643374
"10",0,164.621127151455,333.518602504198,506.92053747989,685.073796894758,868.246112680556,1056.72850406216,1250.83805910582,1450.92114438651,1657.35712436475,1870.5626908011,2090.9969263596,2319.16725706706,2555.63648769586,2801.0311654443,3056.05158470744,3321.4838351876,3598.21441554042,3887.24809739866,4189.72994786816,4506.97272909394,4840.49133159814,5192.0465259887,5563.7012331561,5957.89387348046,6377.53541989504,6826.13998616102,7308.00389453824,7828.45656428156,8394.2208264926,9013.94545818788,9699.01925508264,10464.8666025744,11333.112715255,12335.4292933755,13520.9181872818,14971.8393316683,16842.4020224694,19478.8120607623,23985.7847898562
