"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1.8872456577005,1.91660725726363,1.89971292657611,1.85754026414984,1.90622345376287,1.86841117290288,1.85400522128767,1.91450655049807,1.77762604038594,1.91677376226314
"2",1.68796658062469,1.39609726393582,1.54090935649702,1.63537146235078,1.65974761729125,1.63068764875094,1.4344958687054,1.44294653757704,1.54850141097634,1.329882917081
"3",1.6476831826047,1.41681956276262,1.49181200350142,1.60841864224894,1.59548749655233,1.6873446094967,1.42631947066176,1.64247829355353,1.57296163254616,1.68273246628991
"4",1.2339101868845,1.36936551527408,1.22114459625099,1.3006736105223,1.5540506242311,1.40776272320066,1.44199941029148,1.38888770152643,1.64781862973641,1.47768568098999
